fecha,valor,indicator,region
2023-08-05T00:00:00.000+02:00,616704.903,Demanda,peninsular
2023-08-06T00:00:00.000+02:00,594272.852,Demanda,peninsular
2023-08-07T00:00:00.000+02:00,677200.493,Demanda,peninsular
2023-08-08T00:00:00.000+02:00,710098.443,Demanda,peninsular
2023-08-09T00:00:00.000+02:00,730621.532,Demanda,peninsular
2023-08-10T00:00:00.000+02:00,746766.603,Demanda,peninsular
2023-08-11T00:00:00.000+02:00,739105.889,Demanda,peninsular
2023-08-12T00:00:00.000+02:00,680130.564,Demanda,peninsular
2023-08-13T00:00:00.000+02:00,633561.647,Demanda,peninsular
2023-08-14T00:00:00.000+02:00,679049.268,Demanda,peninsular
2023-08-15T00:00:00.000+02:00,632371.277,Demanda,peninsular
2023-08-16T00:00:00.000+02:00,697609.563,Demanda,peninsular
2023-08-17T00:00:00.000+02:00,705886.436,Demanda,peninsular
2023-08-18T00:00:00.000+02:00,708620.632,Demanda,peninsular
2023-08-19T00:00:00.000+02:00,669852.416,Demanda,peninsular
2023-08-20T00:00:00.000+02:00,650595.656,Demanda,peninsular
2023-08-21T00:00:00.000+02:00,769909.688,Demanda,peninsular
2023-08-22T00:00:00.000+02:00,791908.796,Demanda,peninsular
2023-08-23T00:00:00.000+02:00,805114.493,Demanda,peninsular
2023-08-24T00:00:00.000+02:00,806257.924,Demanda,peninsular
2023-08-25T00:00:00.000+02:00,795777.497,Demanda,peninsular
2023-08-26T00:00:00.000+02:00,704096.731,Demanda,peninsular
2023-08-27T00:00:00.000+02:00,589812.346,Demanda,peninsular
2023-08-28T00:00:00.000+02:00,666251.744,Demanda,peninsular
2023-08-29T00:00:00.000+02:00,684519.165,Demanda,peninsular
2023-08-30T00:00:00.000+02:00,691690.676,Demanda,peninsular
2023-08-31T00:00:00.000+02:00,696633.256,Demanda,peninsular
2023-09-01T00:00:00.000+02:00,707897.142,Demanda,peninsular
2023-09-02T00:00:00.000+02:00,617334.231,Demanda,peninsular
2023-09-03T00:00:00.000+02:00,567635.528,Demanda,peninsular
2023-09-04T00:00:00.000+02:00,680749.198,Demanda,peninsular
2023-09-05T00:00:00.000+02:00,702074.366,Demanda,peninsular
2023-09-06T00:00:00.000+02:00,713455.091,Demanda,peninsular
2023-09-07T00:00:00.000+02:00,718709.335,Demanda,peninsular
2023-09-08T00:00:00.000+02:00,696807.158,Demanda,peninsular
2023-09-09T00:00:00.000+02:00,623814.065,Demanda,peninsular
2023-09-10T00:00:00.000+02:00,582350.336,Demanda,peninsular
2023-09-11T00:00:00.000+02:00,670861.718,Demanda,peninsular
2023-09-12T00:00:00.000+02:00,705037.939,Demanda,peninsular
2023-09-13T00:00:00.000+02:00,705471.848,Demanda,peninsular
2023-09-14T00:00:00.000+02:00,712650.088,Demanda,peninsular
2023-09-15T00:00:00.000+02:00,704741.902,Demanda,peninsular
2023-09-16T00:00:00.000+02:00,610152.639,Demanda,peninsular
2023-09-17T00:00:00.000+02:00,573642.626,Demanda,peninsular
2023-09-18T00:00:00.000+02:00,665858.082,Demanda,peninsular
2023-09-19T00:00:00.000+02:00,683286.703,Demanda,peninsular
2023-09-20T00:00:00.000+02:00,680363.13,Demanda,peninsular
2023-09-21T00:00:00.000+02:00,682301.958,Demanda,peninsular
2023-09-22T00:00:00.000+02:00,657786.885,Demanda,peninsular
2023-09-23T00:00:00.000+02:00,577386.642,Demanda,peninsular
2023-09-24T00:00:00.000+02:00,541155.475,Demanda,peninsular
2023-09-25T00:00:00.000+02:00,644344.176,Demanda,peninsular
2023-09-26T00:00:00.000+02:00,673007.777,Demanda,peninsular
2023-09-27T00:00:00.000+02:00,684381.179,Demanda,peninsular
2023-09-28T00:00:00.000+02:00,688482.194,Demanda,peninsular
2023-09-29T00:00:00.000+02:00,682620.495,Demanda,peninsular
2023-09-30T00:00:00.000+02:00,608394.984,Demanda,peninsular
2023-10-01T00:00:00.000+02:00,568592.41,Demanda,peninsular
2023-10-02T00:00:00.000+02:00,677907.782,Demanda,peninsular
2023-10-03T00:00:00.000+02:00,694129.802,Demanda,peninsular
2023-10-04T00:00:00.000+02:00,697359.162,Demanda,peninsular
2023-10-05T00:00:00.000+02:00,698683.251,Demanda,peninsular
2023-10-06T00:00:00.000+02:00,699421.954,Demanda,peninsular
2023-10-07T00:00:00.000+02:00,618380.502,Demanda,peninsular
2023-10-08T00:00:00.000+02:00,572203.065,Demanda,peninsular
2023-10-09T00:00:00.000+02:00,661444.716,Demanda,peninsular
2023-10-10T00:00:00.000+02:00,682328.873,Demanda,peninsular
2023-10-11T00:00:00.000+02:00,676631.446,Demanda,peninsular
2023-10-12T00:00:00.000+02:00,575504.945,Demanda,peninsular
2023-10-13T00:00:00.000+02:00,615394.793,Demanda,peninsular
2023-10-14T00:00:00.000+02:00,578579.097,Demanda,peninsular
2023-10-15T00:00:00.000+02:00,541876.33,Demanda,peninsular
2023-10-16T00:00:00.000+02:00,656582.378,Demanda,peninsular
2023-10-17T00:00:00.000+02:00,685735.457,Demanda,peninsular
2023-10-18T00:00:00.000+02:00,691544.263,Demanda,peninsular
2023-10-19T00:00:00.000+02:00,695588.62,Demanda,peninsular
2023-10-20T00:00:00.000+02:00,670024.187,Demanda,peninsular
2023-10-21T00:00:00.000+02:00,578655.968,Demanda,peninsular
2023-10-22T00:00:00.000+02:00,547584.426,Demanda,peninsular
2023-10-23T00:00:00.000+02:00,652396.01,Demanda,peninsular
2023-10-24T00:00:00.000+02:00,668310.627,Demanda,peninsular
2023-10-25T00:00:00.000+02:00,680986.583,Demanda,peninsular
2023-10-26T00:00:00.000+02:00,695519.318,Demanda,peninsular
2023-10-27T00:00:00.000+02:00,681696.979,Demanda,peninsular
2023-10-28T00:00:00.000+02:00,600928.081,Demanda,peninsular
2023-10-29T00:00:00.000+02:00,584792.106,Demanda,peninsular
2023-10-30T00:00:00.000+01:00,663807.745,Demanda,peninsular
2023-10-31T00:00:00.000+01:00,677491.268,Demanda,peninsular
2023-11-01T00:00:00.000+01:00,595447.394,Demanda,peninsular
2023-11-02T00:00:00.000+01:00,681524.046,Demanda,peninsular
2023-11-03T00:00:00.000+01:00,688910.052,Demanda,peninsular
