valor,porcentaje,fecha,pais,año
-0.208239,0.0034653891349976,2019-01-01,francia-frontera,2019
-2.3255529999999998,0.0368569362039913,2019-01-02,francia-frontera,2019
-11.123719,0.2437667365136054,2019-01-03,francia-frontera,2019
-17.758093000000002,0.3979784869527925,2019-01-04,francia-frontera,2019
-4.267317,0.1023856041034886,2019-01-05,francia-frontera,2019
-4.074433,0.0734651702472653,2019-01-06,francia-frontera,2019
-24.461368,0.504171757053259,2019-01-07,francia-frontera,2019
-2.103311,0.0464606432608419,2019-01-08,francia-frontera,2019
-4.806703000000001,0.1140821588497719,2019-01-09,francia-frontera,2019
-54.209031,0.7864641115183972,2019-01-10,francia-frontera,2019
-36.573953,0.7306291921237217,2019-01-11,francia-frontera,2019
-3.8737719999999998,0.0600515881874829,2019-01-12,francia-frontera,2019
-4.316689,0.0747728932354098,2019-01-13,francia-frontera,2019
-4.997194,0.1042746893921159,2019-01-14,francia-frontera,2019
-1.5795730000000001,0.0294381626157533,2019-01-15,francia-frontera,2019
-0.582492,0.0108402272232159,2019-01-16,francia-frontera,2019
-2.5447379999999997,0.0449181329078174,2019-01-17,francia-frontera,2019
-14.531699,0.3189101482989241,2019-01-18,francia-frontera,2019
-10.882802,0.36479535724349,2019-01-19,francia-frontera,2019
-32.357255,0.7978295370997798,2019-01-20,francia-frontera,2019
-34.334159,0.8796573180045374,2019-01-21,francia-frontera,2019
-41.78712,0.9214091232625644,2019-01-22,francia-frontera,2019
-58.089824,0.9802482335566194,2019-01-23,francia-frontera,2019
-57.539843999999995,0.9759582200549882,2019-01-24,francia-frontera,2019
-48.577273999999996,0.9061624688265324,2019-01-25,francia-frontera,2019
-1.621704,0.025012091512658,2019-01-26,francia-frontera,2019
-8.662118,0.1943213706850621,2019-01-27,francia-frontera,2019
-18.18734,0.5912879396843608,2019-01-28,francia-frontera,2019
-29.208312000000003,0.7549132417315552,2019-01-29,francia-frontera,2019
-24.964312999999997,0.8518545741004037,2019-01-30,francia-frontera,2019
-50.188838000000004,0.9658886755870094,2019-01-31,francia-frontera,2019
-53.184201,0.9932286504222428,2019-02-01,francia-frontera,2019
-47.360497,0.8978285270532554,2019-02-02,francia-frontera,2019
-9.687850000000001,0.3178755217850969,2019-02-03,francia-frontera,2019
-4.091797,0.0786279057210019,2019-02-04,francia-frontera,2019
-3.426873,0.0779357455890133,2019-02-05,francia-frontera,2019
-1.8468399999999998,0.0251593839288556,2019-02-06,francia-frontera,2019
-1.2598179999999999,0.0172759333313732,2019-02-07,francia-frontera,2019
-3.4773,0.0437360791938856,2019-02-08,francia-frontera,2019
-4.441667000000001,0.054366018989337,2019-02-09,francia-frontera,2019
-3.783525,0.0690014466955446,2019-02-10,francia-frontera,2019
-3.820524,0.0499610298568926,2019-02-11,francia-frontera,2019
-4.794514,0.0651643335855586,2019-02-12,francia-frontera,2019
-6.422034,0.0901561477400147,2019-02-13,francia-frontera,2019
-3.882683,0.0700373629239946,2019-02-14,francia-frontera,2019
-1.499411,0.0204920211059435,2019-02-15,francia-frontera,2019
-1.822398,0.0247466181293483,2019-02-16,francia-frontera,2019
-2.912931,0.0432338549674182,2019-02-17,francia-frontera,2019
-1.415448,0.020351117772471,2019-02-18,francia-frontera,2019
-1.673747,0.0218913005875511,2019-02-19,francia-frontera,2019
-2.459378,0.0323246966887459,2019-02-20,francia-frontera,2019
-2.491066,0.0334060509213543,2019-02-21,francia-frontera,2019
-1.974125,0.0265031254389218,2019-02-22,francia-frontera,2019
-1.026979,0.0140021032761719,2019-02-23,francia-frontera,2019
-1.276184,0.0189704776156334,2019-02-24,francia-frontera,2019
-1.014156,0.0133739712923203,2019-02-25,francia-frontera,2019
-1.4857799999999999,0.0196715362649215,2019-02-26,francia-frontera,2019
-0.963481,0.012640074067703,2019-02-27,francia-frontera,2019
-0.446095,0.0060941474504313,2019-02-28,francia-frontera,2019
-0.025804999999999998,0.0003506962853564,2019-03-01,francia-frontera,2019
-0.788686,0.0118337864697192,2019-03-02,francia-frontera,2019
-2.1928490000000003,0.0342278211118096,2019-03-03,francia-frontera,2019
-1.191804,0.0181032546453003,2019-03-04,francia-frontera,2019
-0.9454260000000001,0.0139351637391246,2019-03-05,francia-frontera,2019
-4.541112,0.1017785708386372,2019-03-06,francia-frontera,2019
0.0,0.0,2019-03-07,francia-frontera,2019
-0.0069240000000000005,9.780360008780288e-05,2019-03-08,francia-frontera,2019
-0.0006450000000000001,1.0436588043453164e-05,2019-03-09,francia-frontera,2019
-0.000335,6.1707381350382605e-06,2019-03-10,francia-frontera,2019
-0.011930999999999999,0.0001826590947932,2019-03-11,francia-frontera,2019
-0.079466,0.0011283448778323,2019-03-12,francia-frontera,2019
-0.557277,0.0081680544626665,2019-03-13,francia-frontera,2019
0.0,0.0,2019-03-14,francia-frontera,2019
-0.000787,1.1988088988178632e-05,2019-03-15,francia-frontera,2019
-0.070547,0.0010155410881141,2019-03-16,francia-frontera,2019
-2.288914,0.0381406550234596,2019-03-17,francia-frontera,2019
-3.406568,0.0438201264801249,2019-03-18,francia-frontera,2019
-2.332565,0.0318159210070546,2019-03-19,francia-frontera,2019
-1.554368,0.0202345585621191,2019-03-20,francia-frontera,2019
-1.6630129999999999,0.0212388557063984,2019-03-21,francia-frontera,2019
-1.5690950000000001,0.0197730309414707,2019-03-22,francia-frontera,2019
-1.365534,0.018456208683636,2019-03-23,francia-frontera,2019
-1.337445,0.0184837811452427,2019-03-24,francia-frontera,2019
-2.254712,0.0318170360404933,2019-03-25,francia-frontera,2019
-3.945914,0.0631823241274232,2019-03-26,francia-frontera,2019
-2.315493,0.0303782762145013,2019-03-27,francia-frontera,2019
-0.774196,0.0139910568818012,2019-03-28,francia-frontera,2019
-0.533618,0.01003003533363,2019-03-29,francia-frontera,2019
-0.704474,0.0103508838151736,2019-03-30,francia-frontera,2019
-0.18723099999999998,0.003509750448197,2019-03-31,francia-frontera,2019
-0.022313,0.0004261950930242,2019-04-01,francia-frontera,2019
-0.016669,0.000305269334396,2019-04-02,francia-frontera,2019
-3.6641790000000003,0.0721314332721164,2019-04-03,francia-frontera,2019
-9.797918,0.201712491209231,2019-04-04,francia-frontera,2019
-3.063335,0.059286973951208,2019-04-05,francia-frontera,2019
-0.743695,0.0165666320792922,2019-04-06,francia-frontera,2019
-0.002556,6.521428800145125e-05,2019-04-07,francia-frontera,2019
-1.922318,0.044926841193295,2019-04-08,francia-frontera,2019
-0.024869,0.0006497937677542,2019-04-09,francia-frontera,2019
-0.134585,0.0035962069736087,2019-04-10,francia-frontera,2019
-0.052296999999999996,0.0013943088088072,2019-04-11,francia-frontera,2019
-0.930027,0.0263607439035392,2019-04-12,francia-frontera,2019
-0.022521999999999997,0.0004134464869412,2019-04-13,francia-frontera,2019
-0.040231,0.0007294666938645,2019-04-14,francia-frontera,2019
-1.319987,0.0257608754412325,2019-04-15,francia-frontera,2019
-0.050164,0.0009318436713912,2019-04-16,francia-frontera,2019
-0.829606,0.0176344893767105,2019-04-17,francia-frontera,2019
-0.00932,0.0001736193743573,2019-04-18,francia-frontera,2019
-3.039147,0.0874582654466229,2019-04-19,francia-frontera,2019
-4.855631000000001,0.1199216419468782,2019-04-20,francia-frontera,2019
-0.002592,4.5191391820943896e-05,2019-04-21,francia-frontera,2019
-0.0063869999999999994,0.0001215446133813,2019-04-22,francia-frontera,2019
-0.0046760000000000005,8.292607309060811e-05,2019-04-23,francia-frontera,2019
-1.3714490000000001,0.0257915178012284,2019-04-24,francia-frontera,2019
-5.817183,0.1684487444578284,2019-04-25,francia-frontera,2019
-2.191377,0.0535498754611437,2019-04-26,francia-frontera,2019
-2.5587269999999998,0.0616792874812158,2019-04-27,francia-frontera,2019
-3.119388,0.0705454096605609,2019-04-28,francia-frontera,2019
-1.524402,0.0300251967874893,2019-04-29,francia-frontera,2019
-1.881585,0.0369713059626511,2019-04-30,francia-frontera,2019
-2.7149409999999996,0.0490946594356045,2019-05-01,francia-frontera,2019
-1.51308,0.0264730275544801,2019-05-02,francia-frontera,2019
-0.427025,0.0080942497645981,2019-05-03,francia-frontera,2019
-1.5777260000000002,0.0318014442217464,2019-05-04,francia-frontera,2019
-3.645921,0.0934746774919149,2019-05-05,francia-frontera,2019
-1.525709,0.0301392304919267,2019-05-06,francia-frontera,2019
-13.159743,0.2987959966367084,2019-05-07,francia-frontera,2019
-1.688584,0.0681497125262425,2019-05-08,francia-frontera,2019
-0.375919,0.007765191807172,2019-05-09,francia-frontera,2019
-2.9700279999999997,0.0880876096276298,2019-05-10,francia-frontera,2019
-0.126514,0.0046343679516865,2019-05-11,francia-frontera,2019
-0.00256,7.072945692624424e-05,2019-05-12,francia-frontera,2019
-1.992575,0.0756599415452599,2019-05-13,francia-frontera,2019
-0.000982,3.365309946416863e-05,2019-05-14,francia-frontera,2019
-0.012082,0.0004348018072813,2019-05-15,francia-frontera,2019
-0.397198,0.0149308905291065,2019-05-16,francia-frontera,2019
-5.5821819999999995,0.3078023250062708,2019-05-17,francia-frontera,2019
-1.040144,0.0375409315452512,2019-05-18,francia-frontera,2019
-0.31672,0.0126442847549457,2019-05-19,francia-frontera,2019
-2.099961,0.0704243659953859,2019-05-20,francia-frontera,2019
-0.014202,0.0003402172508256,2019-05-21,francia-frontera,2019
-0.012519,0.0002751571471722,2019-05-22,francia-frontera,2019
-0.026387,0.0005970356198369,2019-05-23,francia-frontera,2019
-0.061128,0.0014007355190533,2019-05-24,francia-frontera,2019
-0.0026669999999999997,6.795630941845399e-05,2019-05-25,francia-frontera,2019
-0.13063,0.0037701609667959,2019-05-26,francia-frontera,2019
-0.016821000000000003,0.0004241654423253,2019-05-27,francia-frontera,2019
-0.002535,6.44511308643728e-05,2019-05-28,francia-frontera,2019
-0.002589,6.559725988413127e-05,2019-05-29,francia-frontera,2019
-0.0025310000000000003,6.257332618515697e-05,2019-05-30,francia-frontera,2019
-0.00392,0.0001012624377784,2019-05-31,francia-frontera,2019
-0.0028889999999999996,8.066473549687006e-05,2019-06-01,francia-frontera,2019
-0.008939,0.0002746079134142,2019-06-02,francia-frontera,2019
-0.029628,0.0011472084767973,2019-06-03,francia-frontera,2019
-0.027364999999999997,0.0011972071670206,2019-06-04,francia-frontera,2019
-0.042555,0.0020954048075396,2019-06-05,francia-frontera,2019
-1.280146,0.0618977563752011,2019-06-06,francia-frontera,2019
-0.046848,0.0018169211486162,2019-06-07,francia-frontera,2019
-0.141567,0.0050117197498229,2019-06-08,francia-frontera,2019
-0.13078700000000001,0.0045968719043598,2019-06-09,francia-frontera,2019
-0.317817,0.0112147326463236,2019-06-10,francia-frontera,2019
-7.917641,0.3418565899688131,2019-06-11,francia-frontera,2019
-2.72558,0.1069350619359664,2019-06-12,francia-frontera,2019
-0.134993,0.0042877135074425,2019-06-13,francia-frontera,2019
-0.0435,0.0015485844887583,2019-06-14,francia-frontera,2019
-0.060272,0.0022498141827879,2019-06-15,francia-frontera,2019
-0.011255000000000001,0.0003760567930959,2019-06-16,francia-frontera,2019
-0.274978,0.0113249445434872,2019-06-17,francia-frontera,2019
-1.762281,0.0918750517105767,2019-06-18,francia-frontera,2019
-0.001042,4.4015543992205616e-05,2019-06-19,francia-frontera,2019
-0.004069,0.0001734155681407,2019-06-20,francia-frontera,2019
-0.007729,0.0002887093214113,2019-06-21,francia-frontera,2019
-0.000997,2.9766144983876124e-05,2019-06-22,francia-frontera,2019
-0.007375,0.0002411785392893,2019-06-23,francia-frontera,2019
-1.235839,0.0472131176350023,2019-06-24,francia-frontera,2019
-0.500656,0.0153613981420187,2019-06-25,francia-frontera,2019
-1.800553,0.0526763955637745,2019-06-26,francia-frontera,2019
-0.993482,0.0270791405560147,2019-06-27,francia-frontera,2019
-0.656091,0.0175457865466016,2019-06-28,francia-frontera,2019
-1.0494469999999998,0.0289636316813496,2019-06-29,francia-frontera,2019
-0.636331,0.0216296367400793,2019-06-30,francia-frontera,2019
-2.64327,0.100148403788792,2019-07-01,francia-frontera,2019
-2.536406,0.1049469779860125,2019-07-02,francia-frontera,2019
-1.874516,0.0927773189132857,2019-07-03,francia-frontera,2019
-2.1343550000000002,0.097082218464614,2019-07-04,francia-frontera,2019
-1.55683,0.0716943510609642,2019-07-05,francia-frontera,2019
-0.081114,0.002683745355002,2019-07-06,francia-frontera,2019
-0.300134,0.0115010945111582,2019-07-07,francia-frontera,2019
-0.409609,0.0130989345005626,2019-07-08,francia-frontera,2019
-0.010759000000000001,0.0003371269911846,2019-07-09,francia-frontera,2019
-0.007713,0.0002320252549848,2019-07-10,francia-frontera,2019
-1.361755,0.0439964066367693,2019-07-11,francia-frontera,2019
-0.627014,0.0183095489232342,2019-07-12,francia-frontera,2019
-1.025239,0.0320825876783266,2019-07-13,francia-frontera,2019
-0.231534,0.008044246517483,2019-07-14,francia-frontera,2019
-0.116077,0.0039800639178851,2019-07-15,francia-frontera,2019
-8.999999999999999e-06,2.9919543355961485e-07,2019-07-16,francia-frontera,2019
0.0,0.0,2019-07-17,francia-frontera,2019
-1e-06,3.3291004930264666e-08,2019-07-18,francia-frontera,2019
-0.00016900000000000002,5.71610172415216e-06,2019-07-19,francia-frontera,2019
-0.12983,0.0044936981793063,2019-07-20,francia-frontera,2019
-0.005781,0.0002001790496159,2019-07-21,francia-frontera,2019
-0.010369999999999999,0.000382024906624,2019-07-22,francia-frontera,2019
-9.601329,0.3285681462780024,2019-07-23,francia-frontera,2019
-12.681027,0.462615588897337,2019-07-24,francia-frontera,2019
-12.933084000000001,0.5344221982324472,2019-07-25,francia-frontera,2019
-7.27709,0.248977492500916,2019-07-26,francia-frontera,2019
-0.303693,0.0088645527582646,2019-07-27,francia-frontera,2019
-0.805145,0.0240975333178937,2019-07-28,francia-frontera,2019
-0.725828,0.0212318316589558,2019-07-29,francia-frontera,2019
-0.051183,0.0017529666742482,2019-07-30,francia-frontera,2019
-0.00708,0.0002514936431251,2019-07-31,francia-frontera,2019
-0.127655,0.0048921466665225,2019-08-01,francia-frontera,2019
-1.245761,0.0404746659257233,2019-08-02,francia-frontera,2019
-0.00254,8.433476999052794e-05,2019-08-03,francia-frontera,2019
-0.005314,0.0001952936795776,2019-08-04,francia-frontera,2019
-0.0041719999999999995,0.0001386369890465,2019-08-05,francia-frontera,2019
-0.020971,0.0006864912076192,2019-08-06,francia-frontera,2019
-0.019502,0.0006391047630739,2019-08-07,francia-frontera,2019
-0.870533,0.0288885788678747,2019-08-08,francia-frontera,2019
-0.647368,0.0219624727804881,2019-08-09,francia-frontera,2019
-0.003836,0.0001060932864771,2019-08-10,francia-frontera,2019
-0.004673,0.0001375647703246,2019-08-11,francia-frontera,2019
-0.001492,4.075831667715037e-05,2019-08-12,francia-frontera,2019
-0.000978,2.6448534586218623e-05,2019-08-13,francia-frontera,2019
-0.003529,9.52439145642924e-05,2019-08-14,francia-frontera,2019
-0.002553,7.385648507527649e-05,2019-08-15,francia-frontera,2019
-0.002552,6.802273579980077e-05,2019-08-16,francia-frontera,2019
-0.0026070000000000004,6.856324471466013e-05,2019-08-17,francia-frontera,2019
-0.006176999999999999,0.0001764171988861,2019-08-18,francia-frontera,2019
-0.0025800000000000003,6.847156109347172e-05,2019-08-19,francia-frontera,2019
-0.0026030000000000003,7.211885586413572e-05,2019-08-20,francia-frontera,2019
-0.0025369999999999998,6.967719574142427e-05,2019-08-21,francia-frontera,2019
-0.00254,6.955314786046301e-05,2019-08-22,francia-frontera,2019
-0.006799,0.0001995831445209,2019-08-23,francia-frontera,2019
-0.003835,0.0001003511925398,2019-08-24,francia-frontera,2019
-0.005199,0.0001685158135835,2019-08-25,francia-frontera,2019
-12.236456,0.3499203986496024,2019-08-26,francia-frontera,2019
-17.128118999999998,0.5196549282243753,2019-08-27,francia-frontera,2019
-5.324421999999999,0.1689489842112806,2019-08-28,francia-frontera,2019
-4.788457,0.1531244854566567,2019-08-29,francia-frontera,2019
-1.104573,0.0342125284286702,2019-08-30,francia-frontera,2019
-0.0039180000000000005,6.808394691572162e-05,2019-08-31,francia-frontera,2019
-0.056832,0.0009962243846076,2019-09-01,francia-frontera,2019
-5.0686599999999995,0.1203044331181751,2019-09-02,francia-frontera,2019
-0.78043,0.0146718573667536,2019-09-03,francia-frontera,2019
-0.681524,0.0125792464619323,2019-09-04,francia-frontera,2019
-0.26011,0.0045827061204699,2019-09-05,francia-frontera,2019
-0.6429199999999999,0.0129227672699502,2019-09-06,francia-frontera,2019
-5.091336,0.1697234144283917,2019-09-07,francia-frontera,2019
-0.317443,0.0062619848540856,2019-09-08,francia-frontera,2019
-11.693083,0.3228231533317374,2019-09-09,francia-frontera,2019
-15.458512,0.5653525830158099,2019-09-10,francia-frontera,2019
-7.974265999999999,0.2309136299477401,2019-09-11,francia-frontera,2019
-10.777629000000001,0.2542275153226415,2019-09-12,francia-frontera,2019
-11.814208,0.3203688293071087,2019-09-13,francia-frontera,2019
-3.426221,0.0737881921870193,2019-09-14,francia-frontera,2019
-0.018969,0.0003653735299561,2019-09-15,francia-frontera,2019
-21.177696,0.5226992400488637,2019-09-16,francia-frontera,2019
-1.957288,0.060780271558714,2019-09-17,francia-frontera,2019
-0.050222,0.0016051575730856,2019-09-18,francia-frontera,2019
-6.105792,0.2148170026448441,2019-09-19,francia-frontera,2019
-5.480049,0.184901054189763,2019-09-20,francia-frontera,2019
-0.134609,0.0042526622697626,2019-09-21,francia-frontera,2019
-0.130546,0.0041402408346118,2019-09-22,francia-frontera,2019
-12.978290999999999,0.5304281036725417,2019-09-23,francia-frontera,2019
-28.352753,0.7453569689761813,2019-09-24,francia-frontera,2019
-12.107972,0.4339909618699993,2019-09-25,francia-frontera,2019
-2.936267,0.1003347033561229,2019-09-26,francia-frontera,2019
-0.020617999999999997,0.0006500306366898,2019-09-27,francia-frontera,2019
-0.017644,0.0004994914071143,2019-09-28,francia-frontera,2019
-0.003285,0.0001015928553595,2019-09-29,francia-frontera,2019
-2.28242,0.067072942625895,2019-09-30,francia-frontera,2019
-6.772725,0.1723461871877228,2019-10-01,francia-frontera,2019
-0.052978000000000004,0.001351745458099,2019-10-02,francia-frontera,2019
-3.012916,0.0728785850526958,2019-10-03,francia-frontera,2019
-0.002655,5.698097781804577e-05,2019-10-04,francia-frontera,2019
-0.128213,0.0031418198663151,2019-10-05,francia-frontera,2019
-0.00383,9.592891221773168e-05,2019-10-06,francia-frontera,2019
-11.907722,0.3764887231122268,2019-10-07,francia-frontera,2019
-0.011890000000000001,0.0002643348112294,2019-10-08,francia-frontera,2019
-0.016393,0.000366205257276,2019-10-09,francia-frontera,2019
-0.024556,0.0005562322589974,2019-10-10,francia-frontera,2019
-0.018834,0.0004045169382823,2019-10-11,francia-frontera,2019
-0.0025440000000000003,5.976028795438373e-05,2019-10-12,francia-frontera,2019
-0.002538,6.108395573343442e-05,2019-10-13,francia-frontera,2019
-25.248112000000003,0.6647180327740236,2019-10-14,francia-frontera,2019
-32.851501,0.7272035640865069,2019-10-15,francia-frontera,2019
-3.858254,0.1160282749929667,2019-10-16,francia-frontera,2019
-16.906529,0.4925345736449284,2019-10-17,francia-frontera,2019
-0.016969,0.0003617254523641,2019-10-18,francia-frontera,2019
-0.293214,0.0070306679542181,2019-10-19,francia-frontera,2019
-0.40646499999999997,0.0111093139105943,2019-10-20,francia-frontera,2019
-6.665669,0.1713725367091851,2019-10-21,francia-frontera,2019
-19.272839,0.4861050307889689,2019-10-22,francia-frontera,2019
-3.281737,0.1102850384272671,2019-10-23,francia-frontera,2019
-0.410981,0.0100636320303535,2019-10-24,francia-frontera,2019
-0.0025440000000000003,4.973340529298322e-05,2019-10-25,francia-frontera,2019
-0.002538,4.809323402099457e-05,2019-10-26,francia-frontera,2019
-0.007625,0.0001634990170546,2019-10-27,francia-frontera,2019
-4.600836,0.0923279705145203,2019-10-28,francia-frontera,2019
-7.497987,0.1564006177271918,2019-10-29,francia-frontera,2019
-7.2533140000000005,0.1818851670453791,2019-10-30,francia-frontera,2019
-2.462577,0.0574469520521789,2019-10-31,francia-frontera,2019
-11.821676,0.3573091567862174,2019-11-01,francia-frontera,2019
-5.791975000000001,0.2225280160024152,2019-11-02,francia-frontera,2019
-42.151008999999995,0.9747788767629404,2019-11-03,francia-frontera,2019
-45.677406000000005,0.9645294221724672,2019-11-04,francia-frontera,2019
-46.10582,0.9828453528815712,2019-11-05,francia-frontera,2019
-39.70844,0.9999917398595696,2019-11-06,francia-frontera,2019
-35.688522,0.9703556972651964,2019-11-07,francia-frontera,2019
-42.286345999999995,0.9632549029389558,2019-11-08,francia-frontera,2019
-29.665139,0.9348029591755672,2019-11-09,francia-frontera,2019
-40.147161,0.8234920645339346,2019-11-10,francia-frontera,2019
-2.6408110000000002,0.0563979681012387,2019-11-11,francia-frontera,2019
-32.872818,0.6889390416243836,2019-11-12,francia-frontera,2019
-38.248819000000005,0.9596453292243357,2019-11-13,francia-frontera,2019
-46.413688,0.9482955216323428,2019-11-14,francia-frontera,2019
-41.828974,0.7916415065608308,2019-11-15,francia-frontera,2019
-15.558689000000001,0.4326521565078091,2019-11-16,francia-frontera,2019
-16.378076,0.5227096801949483,2019-11-17,francia-frontera,2019
-29.204668,0.7274999010434443,2019-11-18,francia-frontera,2019
-20.479344,0.5793684037091403,2019-11-19,francia-frontera,2019
-18.048521,0.4269431633654356,2019-11-20,francia-frontera,2019
-18.092235000000002,0.4812324700342785,2019-11-21,francia-frontera,2019
-27.470557,0.5957786630199766,2019-11-22,francia-frontera,2019
-43.344208,0.978362545326698,2019-11-23,francia-frontera,2019
-26.633855,0.9049409009283764,2019-11-24,francia-frontera,2019
-47.236781,0.9450366708818762,2019-11-25,francia-frontera,2019
-34.421415,0.8902340963384562,2019-11-26,francia-frontera,2019
-33.857400999999996,0.761565996153729,2019-11-27,francia-frontera,2019
-7.151451,0.1987201738468176,2019-11-28,francia-frontera,2019
-10.797781,0.3139912396470281,2019-11-29,francia-frontera,2019
-23.827447,0.671243263325367,2019-11-30,francia-frontera,2019
-11.526518,0.4261913780248947,2019-12-01,francia-frontera,2019
-35.756997000000005,0.8640942109984506,2019-12-02,francia-frontera,2019
-30.534694,0.8152338742133455,2019-12-03,francia-frontera,2019
-21.820586,0.6204727004888381,2019-12-04,francia-frontera,2019
-39.505625,0.8577623463334003,2019-12-05,francia-frontera,2019
-19.368453000000002,0.5100799398874,2019-12-06,francia-frontera,2019
-4.243522,0.090706701470841,2019-12-07,francia-frontera,2019
-0.609271,0.0093727625079531,2019-12-08,francia-frontera,2019
-15.932212999999999,0.3967553308677821,2019-12-09,francia-frontera,2019
-20.850973999999997,0.6075576170821021,2019-12-10,francia-frontera,2019
-33.673376,0.7170052244361202,2019-12-11,francia-frontera,2019
-45.000194,0.984721175869306,2019-12-12,francia-frontera,2019
-58.142128,0.8965530662118294,2019-12-13,francia-frontera,2019
-33.930645,0.8053174769106957,2019-12-14,francia-frontera,2019
-2.778899,0.0626086538442907,2019-12-15,francia-frontera,2019
-31.81026,0.7926688128437512,2019-12-16,francia-frontera,2019
-9.063253000000001,0.2106643582173147,2019-12-17,francia-frontera,2019
-38.332245,0.868619037799597,2019-12-18,francia-frontera,2019
-40.976939,0.9797911234383472,2019-12-19,francia-frontera,2019
-48.763448,0.9977207294377822,2019-12-20,francia-frontera,2019
-50.944617,0.9992875180410562,2019-12-21,francia-frontera,2019
-70.673923,1.0,2019-12-22,francia-frontera,2019
-49.388779,0.9821435368167366,2019-12-23,francia-frontera,2019
-9.212712999999999,0.2786238270019063,2019-12-24,francia-frontera,2019
-52.970568,0.9884982178391204,2019-12-25,francia-frontera,2019
-39.76356,0.8202682854045378,2019-12-26,francia-frontera,2019
-14.385116,0.6640002551660626,2019-12-27,francia-frontera,2019
-32.404749,0.7856244855095587,2019-12-28,francia-frontera,2019
-11.030453,0.377695209470303,2019-12-29,francia-frontera,2019
-0.17974,0.0026578697202288,2019-12-30,francia-frontera,2019
-11.693145000000001,0.3406506524487592,2019-12-31,francia-frontera,2019
-14.842623,0.5318237963494885,2020-01-01,francia-frontera,2020
-16.391633000000002,0.4317171793045447,2020-01-02,francia-frontera,2020
-1.145251,0.0143962237817213,2020-01-03,francia-frontera,2020
-2.592757,0.0361197872820186,2020-01-04,francia-frontera,2020
-1.980281,0.0316958862336769,2020-01-05,francia-frontera,2020
-8.598792999999999,0.1644713135633379,2020-01-06,francia-frontera,2020
-3.263493,0.0636414893946256,2020-01-07,francia-frontera,2020
-1.417953,0.0197704083144321,2020-01-08,francia-frontera,2020
-3.003466,0.0503298641725114,2020-01-09,francia-frontera,2020
-7.484775,0.1721426858985304,2020-01-10,francia-frontera,2020
-0.207872,0.0027831492384919,2020-01-11,francia-frontera,2020
-0.367225,0.0052152858198888,2020-01-12,francia-frontera,2020
-1.4095550000000001,0.0195340690319951,2020-01-13,francia-frontera,2020
-1.744953,0.0220651832933965,2020-01-14,francia-frontera,2020
-2.067296,0.0272894140695504,2020-01-15,francia-frontera,2020
-10.506752,0.2558492345953246,2020-01-16,francia-frontera,2020
-0.489991,0.009254093519583,2020-01-17,francia-frontera,2020
-13.344932,0.2492484360257998,2020-01-18,francia-frontera,2020
-67.39289500000001,0.9954251698638028,2020-01-19,francia-frontera,2020
-54.599242,0.987983117558866,2020-01-20,francia-frontera,2020
-34.24978,0.8119538582505319,2020-01-21,francia-frontera,2020
-27.763900000000003,0.6511968318001359,2020-01-22,francia-frontera,2020
-17.585091000000002,0.4371795938897301,2020-01-23,francia-frontera,2020
-11.040866,0.3223424916965364,2020-01-24,francia-frontera,2020
-1.208949,0.0296364941681302,2020-01-25,francia-frontera,2020
-2.00968,0.0501026919701117,2020-01-26,francia-frontera,2020
-16.819837,0.3725751590171505,2020-01-27,francia-frontera,2020
-1.213332,0.0297956435708919,2020-01-28,francia-frontera,2020
-11.698822,0.3312115540034797,2020-01-29,francia-frontera,2020
-3.376881,0.0826725437646828,2020-01-30,francia-frontera,2020
-0.133928,0.0026502613573102,2020-01-31,francia-frontera,2020
-0.002589,4.938985124593292e-05,2020-02-01,francia-frontera,2020
-0.002542,5.079203606450356e-05,2020-02-02,francia-frontera,2020
-0.0025369999999999998,5.527396167634227e-05,2020-02-03,francia-frontera,2020
-0.012055,0.0002714393945858,2020-02-04,francia-frontera,2020
-17.122953000000003,0.3923183431404405,2020-02-05,francia-frontera,2020
-17.007495,0.4013692885747033,2020-02-06,francia-frontera,2020
-5.733354,0.1167354049082893,2020-02-07,francia-frontera,2020
-0.007201,0.0001337823336722,2020-02-08,francia-frontera,2020
-0.003751,7.11076149393175e-05,2020-02-09,francia-frontera,2020
-0.002114,4.192588392218112e-05,2020-02-10,francia-frontera,2020
-0.00211,4.075540510351158e-05,2020-02-11,francia-frontera,2020
-0.002175,4.5844542148238985e-05,2020-02-12,francia-frontera,2020
-0.00684,0.0001447485358177,2020-02-13,francia-frontera,2020
-2.621753,0.0563840706230779,2020-02-14,francia-frontera,2020
-0.002143,4.138082742654044e-05,2020-02-15,francia-frontera,2020
-0.005477,0.0001105578374636,2020-02-16,francia-frontera,2020
-0.237088,0.0047096975096814,2020-02-17,francia-frontera,2020
-0.709899,0.0133427344705078,2020-02-18,francia-frontera,2020
-2.804392,0.0549234851820052,2020-02-19,francia-frontera,2020
-0.002058,4.280191216814687e-05,2020-02-20,francia-frontera,2020
-0.19771799999999998,0.0041125798292018,2020-02-21,francia-frontera,2020
-0.41347300000000003,0.0082261917123077,2020-02-22,francia-frontera,2020
-0.143119,0.0028903139595182,2020-02-23,francia-frontera,2020
-0.0028490000000000004,5.882757044426048e-05,2020-02-24,francia-frontera,2020
-1.702892,0.0346090029070764,2020-02-25,francia-frontera,2020
-22.713432,0.5313739304995864,2020-02-26,francia-frontera,2020
-34.685352,0.6869880087395633,2020-02-27,francia-frontera,2020
