datetime,value,indicator,group,region,subregion
2019-11-27T00:00:00.000+01:00,625.586,Solar térmica,Renovable,ccaa,region de murcia
2019-11-28T00:00:00.000+01:00,578.803,Solar térmica,Renovable,ccaa,region de murcia
2019-11-29T00:00:00.000+01:00,1701.016,Solar térmica,Renovable,ccaa,region de murcia
2019-11-30T00:00:00.000+01:00,2663.791,Solar térmica,Renovable,ccaa,region de murcia
2019-12-01T00:00:00.000+01:00,429.228,Solar térmica,Renovable,ccaa,region de murcia
2019-12-02T00:00:00.000+01:00,93.214,Solar térmica,Renovable,ccaa,region de murcia
2019-12-03T00:00:00.000+01:00,2653.323,Solar térmica,Renovable,ccaa,region de murcia
2019-12-04T00:00:00.000+01:00,1284.706,Solar térmica,Renovable,ccaa,region de murcia
2019-12-05T00:00:00.000+01:00,3125.41,Solar térmica,Renovable,ccaa,region de murcia
2019-12-06T00:00:00.000+01:00,4452.097,Solar térmica,Renovable,ccaa,region de murcia
2019-12-07T00:00:00.000+01:00,3891.447,Solar térmica,Renovable,ccaa,region de murcia
2019-12-08T00:00:00.000+01:00,2213.327,Solar térmica,Renovable,ccaa,region de murcia
2019-12-09T00:00:00.000+01:00,1195.689,Solar térmica,Renovable,ccaa,region de murcia
2019-12-10T00:00:00.000+01:00,3062.987,Solar térmica,Renovable,ccaa,region de murcia
2019-12-11T00:00:00.000+01:00,836.89,Solar térmica,Renovable,ccaa,region de murcia
2019-12-12T00:00:00.000+01:00,682.785,Solar térmica,Renovable,ccaa,region de murcia
2019-12-13T00:00:00.000+01:00,24.204,Solar térmica,Renovable,ccaa,region de murcia
2019-12-14T00:00:00.000+01:00,258.258,Solar térmica,Renovable,ccaa,region de murcia
2019-12-15T00:00:00.000+01:00,929.585,Solar térmica,Renovable,ccaa,region de murcia
2019-12-16T00:00:00.000+01:00,215.249,Solar térmica,Renovable,ccaa,region de murcia
2019-12-17T00:00:00.000+01:00,1192.216,Solar térmica,Renovable,ccaa,region de murcia
2019-12-18T00:00:00.000+01:00,715.525,Solar térmica,Renovable,ccaa,region de murcia
2019-12-19T00:00:00.000+01:00,5.02,Solar térmica,Renovable,ccaa,region de murcia
2019-12-20T00:00:00.000+01:00,12.948,Solar térmica,Renovable,ccaa,region de murcia
2019-12-21T00:00:00.000+01:00,139.036,Solar térmica,Renovable,ccaa,region de murcia
2019-12-22T00:00:00.000+01:00,722.928,Solar térmica,Renovable,ccaa,region de murcia
2019-12-23T00:00:00.000+01:00,2338.432,Solar térmica,Renovable,ccaa,region de murcia
2019-12-24T00:00:00.000+01:00,5579.21,Solar térmica,Renovable,ccaa,region de murcia
2019-12-25T00:00:00.000+01:00,3874.208,Solar térmica,Renovable,ccaa,region de murcia
2019-12-26T00:00:00.000+01:00,1384.594,Solar térmica,Renovable,ccaa,region de murcia
2019-12-27T00:00:00.000+01:00,4410.65,Solar térmica,Renovable,ccaa,region de murcia
2019-12-28T00:00:00.000+01:00,6859.401,Solar térmica,Renovable,ccaa,region de murcia
2019-12-29T00:00:00.000+01:00,5939.431,Solar térmica,Renovable,ccaa,region de murcia
2019-12-30T00:00:00.000+01:00,5528.514,Solar térmica,Renovable,ccaa,region de murcia
2019-12-31T00:00:00.000+01:00,4927.663,Solar térmica,Renovable,ccaa,region de murcia
2019-01-01T00:00:00.000+01:00,166150.129,Solar térmica,Renovable,ccaa,region de murcia
2019-02-01T00:00:00.000+01:00,261978.603,Solar térmica,Renovable,ccaa,region de murcia
2019-03-01T00:00:00.000+01:00,477846.093,Solar térmica,Renovable,ccaa,region de murcia
2019-04-01T00:00:00.000+02:00,379268.817,Solar térmica,Renovable,ccaa,region de murcia
2019-05-01T00:00:00.000+02:00,740997.727,Solar térmica,Renovable,ccaa,region de murcia
2019-06-01T00:00:00.000+02:00,775057.606,Solar térmica,Renovable,ccaa,region de murcia
2019-07-01T00:00:00.000+02:00,722867.49,Solar térmica,Renovable,ccaa,region de murcia
2019-08-01T00:00:00.000+02:00,745498.771,Solar térmica,Renovable,ccaa,region de murcia
2019-09-01T00:00:00.000+02:00,454731.865,Solar térmica,Renovable,ccaa,region de murcia
2019-10-01T00:00:00.000+02:00,303085.257,Solar térmica,Renovable,ccaa,region de murcia
2019-11-01T00:00:00.000+01:00,69970.612,Solar térmica,Renovable,ccaa,region de murcia
2019-12-01T00:00:00.000+01:00,68978.175,Solar térmica,Renovable,ccaa,region de murcia
2019-01-01T00:00:00.000+01:00,16.41,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-02T00:00:00.000+01:00,13.481,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-03T00:00:00.000+01:00,5.994,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-04T00:00:00.000+01:00,4.697,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-05T00:00:00.000+01:00,14.331,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-06T00:00:00.000+01:00,22.78,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-07T00:00:00.000+01:00,21.227,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-08T00:00:00.000+01:00,9.254,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-09T00:00:00.000+01:00,5.589,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-10T00:00:00.000+01:00,23.468,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-11T00:00:00.000+01:00,8.131,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-12T00:00:00.000+01:00,21.093,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-13T00:00:00.000+01:00,23.92,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-14T00:00:00.000+01:00,20.508,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-15T00:00:00.000+01:00,17.422,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-16T00:00:00.000+01:00,48.492,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-17T00:00:00.000+01:00,60.804,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-18T00:00:00.000+01:00,83.446,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-19T00:00:00.000+01:00,73.581,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-20T00:00:00.000+01:00,69.273,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-21T00:00:00.000+01:00,74.928,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-22T00:00:00.000+01:00,69.702,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-23T00:00:00.000+01:00,67.346,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-24T00:00:00.000+01:00,40.247,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-25T00:00:00.000+01:00,14.572,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-26T00:00:00.000+01:00,7.078,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-27T00:00:00.000+01:00,28.626,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-28T00:00:00.000+01:00,48.335,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-29T00:00:00.000+01:00,76.273,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-30T00:00:00.000+01:00,70.454,Hidroeólica,Renovable,ccaa,region de murcia
2019-01-31T00:00:00.000+01:00,48.194,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-01T00:00:00.000+01:00,39.582,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-02T00:00:00.000+01:00,73.25,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-03T00:00:00.000+01:00,102.841,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-04T00:00:00.000+01:00,68.155,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-05T00:00:00.000+01:00,40.941,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-06T00:00:00.000+01:00,24.018,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-07T00:00:00.000+01:00,34.376,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-08T00:00:00.000+01:00,28.238,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-09T00:00:00.000+01:00,15.719,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-10T00:00:00.000+01:00,-0.562,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-11T00:00:00.000+01:00,9.945,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-12T00:00:00.000+01:00,9.783,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-13T00:00:00.000+01:00,33.649,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-14T00:00:00.000+01:00,67.04,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-15T00:00:00.000+01:00,39.417,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-16T00:00:00.000+01:00,53.072,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-17T00:00:00.000+01:00,34.791,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-18T00:00:00.000+01:00,78.482,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-19T00:00:00.000+01:00,68.282,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-20T00:00:00.000+01:00,20.693,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-21T00:00:00.000+01:00,27.11,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-22T00:00:00.000+01:00,8.298,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-23T00:00:00.000+01:00,19.143,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-24T00:00:00.000+01:00,15.226,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-25T00:00:00.000+01:00,3.456,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-26T00:00:00.000+01:00,8.471,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-27T00:00:00.000+01:00,23.208,Hidroeólica,Renovable,ccaa,region de murcia
2019-02-28T00:00:00.000+01:00,25.921,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-01T00:00:00.000+01:00,37.511,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-02T00:00:00.000+01:00,41.877,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-03T00:00:00.000+01:00,48.378,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-04T00:00:00.000+01:00,53.147,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-05T00:00:00.000+01:00,13.584,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-06T00:00:00.000+01:00,53.362,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-07T00:00:00.000+01:00,88.812,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-08T00:00:00.000+01:00,114.534,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-09T00:00:00.000+01:00,124.294,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-10T00:00:00.000+01:00,106.746,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-11T00:00:00.000+01:00,66.768,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-12T00:00:00.000+01:00,71.459,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-13T00:00:00.000+01:00,95.069,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-14T00:00:00.000+01:00,71.819,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-15T00:00:00.000+01:00,38.149,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-16T00:00:00.000+01:00,36.544,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-17T00:00:00.000+01:00,79.742,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-18T00:00:00.000+01:00,88.159,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-19T00:00:00.000+01:00,83.083,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-20T00:00:00.000+01:00,86.432,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-21T00:00:00.000+01:00,125.827,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-22T00:00:00.000+01:00,123.882,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-23T00:00:00.000+01:00,118.368,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-24T00:00:00.000+01:00,47.819,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-25T00:00:00.000+01:00,13.711,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-26T00:00:00.000+01:00,36.429,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-27T00:00:00.000+01:00,37.772,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-28T00:00:00.000+01:00,12.846,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-29T00:00:00.000+01:00,5.116,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-30T00:00:00.000+01:00,16.464,Hidroeólica,Renovable,ccaa,region de murcia
2019-03-31T00:00:00.000+01:00,17.455,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-01T00:00:00.000+02:00,10.135,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-02T00:00:00.000+02:00,35.533,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-03T00:00:00.000+02:00,13.161,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-04T00:00:00.000+02:00,25.924,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-05T00:00:00.000+02:00,39.517,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-06T00:00:00.000+02:00,54.593,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-07T00:00:00.000+02:00,24.053,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-08T00:00:00.000+02:00,29.392,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-09T00:00:00.000+02:00,28.084,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-10T00:00:00.000+02:00,47.766,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-11T00:00:00.000+02:00,92.126,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-12T00:00:00.000+02:00,100.298,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-13T00:00:00.000+02:00,71.3,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-14T00:00:00.000+02:00,28.702,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-15T00:00:00.000+02:00,34.26,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-16T00:00:00.000+02:00,12.525,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-17T00:00:00.000+02:00,25.307,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-18T00:00:00.000+02:00,67.725,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-19T00:00:00.000+02:00,76.674,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-20T00:00:00.000+02:00,85.227,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-21T00:00:00.000+02:00,75.419,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-22T00:00:00.000+02:00,26.075,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-23T00:00:00.000+02:00,39.511,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-24T00:00:00.000+02:00,48.82,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-25T00:00:00.000+02:00,42.887,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-26T00:00:00.000+02:00,71.4,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-27T00:00:00.000+02:00,90.929,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-28T00:00:00.000+02:00,71.346,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-29T00:00:00.000+02:00,72.775,Hidroeólica,Renovable,ccaa,region de murcia
2019-04-30T00:00:00.000+02:00,106.905,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-01T00:00:00.000+02:00,103.044,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-02T00:00:00.000+02:00,92.26,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-03T00:00:00.000+02:00,51.871,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-04T00:00:00.000+02:00,34.73,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-05T00:00:00.000+02:00,33.908,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-06T00:00:00.000+02:00,50.679,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-07T00:00:00.000+02:00,79.557,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-08T00:00:00.000+02:00,86.242,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-09T00:00:00.000+02:00,69.757,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-10T00:00:00.000+02:00,74.394,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-11T00:00:00.000+02:00,84.68,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-12T00:00:00.000+02:00,17.833,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-13T00:00:00.000+02:00,32.323,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-14T00:00:00.000+02:00,75.624,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-15T00:00:00.000+02:00,57.423,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-16T00:00:00.000+02:00,26.648,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-17T00:00:00.000+02:00,27.939,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-18T00:00:00.000+02:00,77.83,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-19T00:00:00.000+02:00,81.369,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-20T00:00:00.000+02:00,97.818,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-21T00:00:00.000+02:00,78.733,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-22T00:00:00.000+02:00,90.242,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-23T00:00:00.000+02:00,113.889,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-24T00:00:00.000+02:00,121.041,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-25T00:00:00.000+02:00,117.395,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-26T00:00:00.000+02:00,116.084,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-27T00:00:00.000+02:00,43.518,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-28T00:00:00.000+02:00,100.462,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-29T00:00:00.000+02:00,-2.066,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-30T00:00:00.000+02:00,-2.231,Hidroeólica,Renovable,ccaa,region de murcia
2019-05-31T00:00:00.000+02:00,-1.984,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-01T00:00:00.000+02:00,15.224,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-02T00:00:00.000+02:00,12.689,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-03T00:00:00.000+02:00,55.885,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-04T00:00:00.000+02:00,118.56,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-05T00:00:00.000+02:00,110.691,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-06T00:00:00.000+02:00,93.743,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-07T00:00:00.000+02:00,64.815,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-08T00:00:00.000+02:00,63.433,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-09T00:00:00.000+02:00,80.126,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-10T00:00:00.000+02:00,79.314,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-11T00:00:00.000+02:00,91.161,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-12T00:00:00.000+02:00,64.737,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-13T00:00:00.000+02:00,40.3,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-14T00:00:00.000+02:00,16.858,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-15T00:00:00.000+02:00,17.504,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-16T00:00:00.000+02:00,10.882,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-17T00:00:00.000+02:00,6.594,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-18T00:00:00.000+02:00,8.996,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-19T00:00:00.000+02:00,22.191,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-20T00:00:00.000+02:00,27.796,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-21T00:00:00.000+02:00,39.665,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-22T00:00:00.000+02:00,26.441,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-23T00:00:00.000+02:00,11.338,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-24T00:00:00.000+02:00,4.863,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-25T00:00:00.000+02:00,22.802,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-26T00:00:00.000+02:00,57.471,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-27T00:00:00.000+02:00,51.826,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-28T00:00:00.000+02:00,46.305,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-29T00:00:00.000+02:00,47.922,Hidroeólica,Renovable,ccaa,region de murcia
2019-06-30T00:00:00.000+02:00,62.009,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-01T00:00:00.000+02:00,110.659,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-02T00:00:00.000+02:00,117.782,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-03T00:00:00.000+02:00,125.588,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-04T00:00:00.000+02:00,123.715,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-05T00:00:00.000+02:00,121.184,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-06T00:00:00.000+02:00,111.373,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-07T00:00:00.000+02:00,108.298,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-08T00:00:00.000+02:00,111.783,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-09T00:00:00.000+02:00,105.967,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-10T00:00:00.000+02:00,90.971,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-11T00:00:00.000+02:00,60.634,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-12T00:00:00.000+02:00,70.339,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-13T00:00:00.000+02:00,100.171,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-14T00:00:00.000+02:00,111.687,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-15T00:00:00.000+02:00,128.006,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-16T00:00:00.000+02:00,126.815,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-17T00:00:00.000+02:00,118.532,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-18T00:00:00.000+02:00,118.579,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-19T00:00:00.000+02:00,136.688,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-20T00:00:00.000+02:00,134.956,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-21T00:00:00.000+02:00,131.39,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-22T00:00:00.000+02:00,131.838,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-23T00:00:00.000+02:00,136.636,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-24T00:00:00.000+02:00,136.343,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-25T00:00:00.000+02:00,140.428,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-26T00:00:00.000+02:00,138.358,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-27T00:00:00.000+02:00,137.029,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-28T00:00:00.000+02:00,133.642,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-29T00:00:00.000+02:00,135.728,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-30T00:00:00.000+02:00,136.052,Hidroeólica,Renovable,ccaa,region de murcia
2019-07-31T00:00:00.000+02:00,136.167,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-01T00:00:00.000+02:00,136.105,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-02T00:00:00.000+02:00,135.461,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-03T00:00:00.000+02:00,133.621,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-04T00:00:00.000+02:00,122.144,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-05T00:00:00.000+02:00,131.293,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-06T00:00:00.000+02:00,132.075,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-07T00:00:00.000+02:00,115.791,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-08T00:00:00.000+02:00,73.366,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-09T00:00:00.000+02:00,32.43,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-10T00:00:00.000+02:00,102.121,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-11T00:00:00.000+02:00,95.218,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-12T00:00:00.000+02:00,129.469,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-13T00:00:00.000+02:00,138.399,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-14T00:00:00.000+02:00,145.595,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-15T00:00:00.000+02:00,134.004,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-16T00:00:00.000+02:00,141.867,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-17T00:00:00.000+02:00,99.018,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-18T00:00:00.000+02:00,85.623,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-19T00:00:00.000+02:00,81.759,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-20T00:00:00.000+02:00,109.712,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-21T00:00:00.000+02:00,139.078,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-22T00:00:00.000+02:00,145.328,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-23T00:00:00.000+02:00,146.243,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-24T00:00:00.000+02:00,122.903,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-25T00:00:00.000+02:00,97.957,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-26T00:00:00.000+02:00,64.868,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-27T00:00:00.000+02:00,101.201,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-28T00:00:00.000+02:00,97.836,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-29T00:00:00.000+02:00,105.875,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-30T00:00:00.000+02:00,70.527,Hidroeólica,Renovable,ccaa,region de murcia
2019-08-31T00:00:00.000+02:00,108.232,Hidroeólica,Renovable,ccaa,region de murcia
2019-09-01T00:00:00.000+02:00,101.919,Hidroeólica,Renovable,ccaa,region de murcia
2019-09-02T00:00:00.000+02:00,80.328,Hidroeólica,Renovable,ccaa,region de murcia
2019-09-03T00:00:00.000+02:00,71.947,Hidroeólica,Renovable,ccaa,region de murcia
2019-09-04T00:00:00.000+02:00,82.777,Hidroeólica,Renovable,ccaa,region de murcia
2019-09-05T00:00:00.000+02:00,73.857,Hidroeólica,Renovable,ccaa,region de murcia
2019-09-06T00:00:00.000+02:00,84.41,Hidroeólica,Renovable,ccaa,region de murcia
2019-09-07T00:00:00.000+02:00,60.733,Hidroeólica,Renovable,ccaa,region de murcia
