datetime,value,indicator,group,region,subregion
2020-01-01T00:00:00.000+01:00,151481.978,Hidráulica,Renovable,ccaa,cantabria
2020-01-02T00:00:00.000+01:00,159171.675,Hidráulica,Renovable,ccaa,cantabria
2020-01-03T00:00:00.000+01:00,151996.921,Hidráulica,Renovable,ccaa,cantabria
2020-01-04T00:00:00.000+01:00,139873.002,Hidráulica,Renovable,ccaa,cantabria
2020-01-05T00:00:00.000+01:00,126801.179,Hidráulica,Renovable,ccaa,cantabria
2020-01-06T00:00:00.000+01:00,130350.192,Hidráulica,Renovable,ccaa,cantabria
2020-01-07T00:00:00.000+01:00,145618.109,Hidráulica,Renovable,ccaa,cantabria
2020-01-08T00:00:00.000+01:00,148928.277,Hidráulica,Renovable,ccaa,cantabria
2020-01-09T00:00:00.000+01:00,132361.763,Hidráulica,Renovable,ccaa,cantabria
2020-01-10T00:00:00.000+01:00,137100.784,Hidráulica,Renovable,ccaa,cantabria
2020-01-11T00:00:00.000+01:00,111030.224,Hidráulica,Renovable,ccaa,cantabria
2020-01-12T00:00:00.000+01:00,107768.537,Hidráulica,Renovable,ccaa,cantabria
2020-01-13T00:00:00.000+01:00,132610.429,Hidráulica,Renovable,ccaa,cantabria
2020-01-14T00:00:00.000+01:00,126556.491,Hidráulica,Renovable,ccaa,cantabria
2020-01-15T00:00:00.000+01:00,110971.813,Hidráulica,Renovable,ccaa,cantabria
2020-01-16T00:00:00.000+01:00,104292.086,Hidráulica,Renovable,ccaa,cantabria
2020-01-17T00:00:00.000+01:00,97049.244,Hidráulica,Renovable,ccaa,cantabria
2020-01-18T00:00:00.000+01:00,80016.253,Hidráulica,Renovable,ccaa,cantabria
2020-01-19T00:00:00.000+01:00,82743.298,Hidráulica,Renovable,ccaa,cantabria
2020-01-20T00:00:00.000+01:00,108681.961,Hidráulica,Renovable,ccaa,cantabria
2020-01-21T00:00:00.000+01:00,111469.814,Hidráulica,Renovable,ccaa,cantabria
2020-01-22T00:00:00.000+01:00,142700.531,Hidráulica,Renovable,ccaa,cantabria
2020-01-23T00:00:00.000+01:00,139703.137,Hidráulica,Renovable,ccaa,cantabria
2020-01-24T00:00:00.000+01:00,144277.569,Hidráulica,Renovable,ccaa,cantabria
2020-01-25T00:00:00.000+01:00,128129.436,Hidráulica,Renovable,ccaa,cantabria
2020-01-26T00:00:00.000+01:00,98992.667,Hidráulica,Renovable,ccaa,cantabria
2020-01-27T00:00:00.000+01:00,92349.355,Hidráulica,Renovable,ccaa,cantabria
2020-01-28T00:00:00.000+01:00,103275.679,Hidráulica,Renovable,ccaa,cantabria
2020-01-29T00:00:00.000+01:00,101300.016,Hidráulica,Renovable,ccaa,cantabria
2020-01-30T00:00:00.000+01:00,87508.033,Hidráulica,Renovable,ccaa,cantabria
2020-01-31T00:00:00.000+01:00,94233.38,Hidráulica,Renovable,ccaa,cantabria
2020-02-01T00:00:00.000+01:00,83405.29,Hidráulica,Renovable,ccaa,cantabria
2020-02-02T00:00:00.000+01:00,83116.365,Hidráulica,Renovable,ccaa,cantabria
2020-02-03T00:00:00.000+01:00,92119.269,Hidráulica,Renovable,ccaa,cantabria
2020-02-04T00:00:00.000+01:00,85611.592,Hidráulica,Renovable,ccaa,cantabria
2020-02-05T00:00:00.000+01:00,99862.715,Hidráulica,Renovable,ccaa,cantabria
2020-02-06T00:00:00.000+01:00,118542.943,Hidráulica,Renovable,ccaa,cantabria
2020-02-07T00:00:00.000+01:00,131171.837,Hidráulica,Renovable,ccaa,cantabria
2020-02-08T00:00:00.000+01:00,109932.993,Hidráulica,Renovable,ccaa,cantabria
2020-02-09T00:00:00.000+01:00,80278.717,Hidráulica,Renovable,ccaa,cantabria
2020-02-10T00:00:00.000+01:00,92188.166,Hidráulica,Renovable,ccaa,cantabria
2020-02-11T00:00:00.000+01:00,119530.587,Hidráulica,Renovable,ccaa,cantabria
2020-02-12T00:00:00.000+01:00,142504.224,Hidráulica,Renovable,ccaa,cantabria
2020-02-13T00:00:00.000+01:00,100709.683,Hidráulica,Renovable,ccaa,cantabria
2020-02-14T00:00:00.000+01:00,128651.208,Hidráulica,Renovable,ccaa,cantabria
2020-02-15T00:00:00.000+01:00,81635.862,Hidráulica,Renovable,ccaa,cantabria
2020-02-16T00:00:00.000+01:00,63900.889,Hidráulica,Renovable,ccaa,cantabria
2020-02-17T00:00:00.000+01:00,87486.495,Hidráulica,Renovable,ccaa,cantabria
2020-02-18T00:00:00.000+01:00,111920.42,Hidráulica,Renovable,ccaa,cantabria
2020-02-19T00:00:00.000+01:00,119351.088,Hidráulica,Renovable,ccaa,cantabria
2020-02-20T00:00:00.000+01:00,121075.624,Hidráulica,Renovable,ccaa,cantabria
2020-02-21T00:00:00.000+01:00,109200.396,Hidráulica,Renovable,ccaa,cantabria
2020-02-22T00:00:00.000+01:00,100066.605,Hidráulica,Renovable,ccaa,cantabria
2020-02-23T00:00:00.000+01:00,83095.095,Hidráulica,Renovable,ccaa,cantabria
2020-02-24T00:00:00.000+01:00,113258.826,Hidráulica,Renovable,ccaa,cantabria
2020-02-25T00:00:00.000+01:00,77156.075,Hidráulica,Renovable,ccaa,cantabria
2020-02-26T00:00:00.000+01:00,86598.329,Hidráulica,Renovable,ccaa,cantabria
2020-02-27T00:00:00.000+01:00,75494.694,Hidráulica,Renovable,ccaa,cantabria
2020-02-28T00:00:00.000+01:00,90562.228,Hidráulica,Renovable,ccaa,cantabria
2020-02-29T00:00:00.000+01:00,50177.192,Hidráulica,Renovable,ccaa,cantabria
2020-03-01T00:00:00.000+01:00,55708.393,Hidráulica,Renovable,ccaa,cantabria
2020-03-02T00:00:00.000+01:00,88915.025,Hidráulica,Renovable,ccaa,cantabria
2020-03-03T00:00:00.000+01:00,90539.999,Hidráulica,Renovable,ccaa,cantabria
2020-03-04T00:00:00.000+01:00,99901.803,Hidráulica,Renovable,ccaa,cantabria
2020-03-05T00:00:00.000+01:00,89587.042,Hidráulica,Renovable,ccaa,cantabria
2020-03-06T00:00:00.000+01:00,96917.695,Hidráulica,Renovable,ccaa,cantabria
2020-03-07T00:00:00.000+01:00,99995.865,Hidráulica,Renovable,ccaa,cantabria
2020-03-08T00:00:00.000+01:00,96902.373,Hidráulica,Renovable,ccaa,cantabria
2020-03-09T00:00:00.000+01:00,115787.193,Hidráulica,Renovable,ccaa,cantabria
2020-03-10T00:00:00.000+01:00,127372.825,Hidráulica,Renovable,ccaa,cantabria
2020-03-11T00:00:00.000+01:00,130960.951,Hidráulica,Renovable,ccaa,cantabria
2020-03-12T00:00:00.000+01:00,131315.838,Hidráulica,Renovable,ccaa,cantabria
2020-03-13T00:00:00.000+01:00,112822.31,Hidráulica,Renovable,ccaa,cantabria
2020-03-14T00:00:00.000+01:00,111531.485,Hidráulica,Renovable,ccaa,cantabria
2020-03-15T00:00:00.000+01:00,80572.796,Hidráulica,Renovable,ccaa,cantabria
2020-03-16T00:00:00.000+01:00,103072.642,Hidráulica,Renovable,ccaa,cantabria
2020-03-17T00:00:00.000+01:00,103090.833,Hidráulica,Renovable,ccaa,cantabria
2020-03-18T00:00:00.000+01:00,133250.717,Hidráulica,Renovable,ccaa,cantabria
2020-03-19T00:00:00.000+01:00,123018.368,Hidráulica,Renovable,ccaa,cantabria
2020-03-20T00:00:00.000+01:00,118417.164,Hidráulica,Renovable,ccaa,cantabria
2020-03-21T00:00:00.000+01:00,107916.161,Hidráulica,Renovable,ccaa,cantabria
2020-03-22T00:00:00.000+01:00,100837.184,Hidráulica,Renovable,ccaa,cantabria
2020-03-23T00:00:00.000+01:00,108696.302,Hidráulica,Renovable,ccaa,cantabria
2020-03-24T00:00:00.000+01:00,103131.106,Hidráulica,Renovable,ccaa,cantabria
2020-03-25T00:00:00.000+01:00,124208.863,Hidráulica,Renovable,ccaa,cantabria
2020-03-26T00:00:00.000+01:00,82568.196,Hidráulica,Renovable,ccaa,cantabria
2020-03-27T00:00:00.000+01:00,103648.203,Hidráulica,Renovable,ccaa,cantabria
2020-03-28T00:00:00.000+01:00,103027.671,Hidráulica,Renovable,ccaa,cantabria
2020-03-29T00:00:00.000+01:00,50371.233,Hidráulica,Renovable,ccaa,cantabria
2020-03-30T00:00:00.000+02:00,57349.771,Hidráulica,Renovable,ccaa,cantabria
2020-03-31T00:00:00.000+02:00,62625.326,Hidráulica,Renovable,ccaa,cantabria
2020-04-01T00:00:00.000+02:00,88548.545,Hidráulica,Renovable,ccaa,cantabria
2020-04-02T00:00:00.000+02:00,76169.984,Hidráulica,Renovable,ccaa,cantabria
2020-04-03T00:00:00.000+02:00,80407.467,Hidráulica,Renovable,ccaa,cantabria
2020-04-04T00:00:00.000+02:00,48637.84,Hidráulica,Renovable,ccaa,cantabria
2020-04-05T00:00:00.000+02:00,50672.42,Hidráulica,Renovable,ccaa,cantabria
2020-04-06T00:00:00.000+02:00,80473.535,Hidráulica,Renovable,ccaa,cantabria
2020-04-07T00:00:00.000+02:00,83029.207,Hidráulica,Renovable,ccaa,cantabria
2020-04-08T00:00:00.000+02:00,78351.371,Hidráulica,Renovable,ccaa,cantabria
2020-04-09T00:00:00.000+02:00,67380.839,Hidráulica,Renovable,ccaa,cantabria
2020-04-10T00:00:00.000+02:00,65035.081,Hidráulica,Renovable,ccaa,cantabria
2020-04-11T00:00:00.000+02:00,69584.334,Hidráulica,Renovable,ccaa,cantabria
2020-04-12T00:00:00.000+02:00,59167.791,Hidráulica,Renovable,ccaa,cantabria
2020-04-13T00:00:00.000+02:00,67601.495,Hidráulica,Renovable,ccaa,cantabria
2020-04-14T00:00:00.000+02:00,79429.507,Hidráulica,Renovable,ccaa,cantabria
2020-04-15T00:00:00.000+02:00,76980.675,Hidráulica,Renovable,ccaa,cantabria
2020-04-16T00:00:00.000+02:00,81091.469,Hidráulica,Renovable,ccaa,cantabria
2020-04-17T00:00:00.000+02:00,99926.47,Hidráulica,Renovable,ccaa,cantabria
2020-04-18T00:00:00.000+02:00,108539.853,Hidráulica,Renovable,ccaa,cantabria
2020-04-19T00:00:00.000+02:00,105324.705,Hidráulica,Renovable,ccaa,cantabria
2020-04-20T00:00:00.000+02:00,106318.422,Hidráulica,Renovable,ccaa,cantabria
2020-04-21T00:00:00.000+02:00,120211.379,Hidráulica,Renovable,ccaa,cantabria
2020-04-22T00:00:00.000+02:00,122176.715,Hidráulica,Renovable,ccaa,cantabria
2020-04-23T00:00:00.000+02:00,150029.791,Hidráulica,Renovable,ccaa,cantabria
2020-04-24T00:00:00.000+02:00,146491.697,Hidráulica,Renovable,ccaa,cantabria
2020-04-25T00:00:00.000+02:00,135543.329,Hidráulica,Renovable,ccaa,cantabria
2020-04-26T00:00:00.000+02:00,132558.197,Hidráulica,Renovable,ccaa,cantabria
2020-04-27T00:00:00.000+02:00,146605.607,Hidráulica,Renovable,ccaa,cantabria
2020-04-28T00:00:00.000+02:00,134375.176,Hidráulica,Renovable,ccaa,cantabria
2020-04-29T00:00:00.000+02:00,110965.73,Hidráulica,Renovable,ccaa,cantabria
2020-04-30T00:00:00.000+02:00,90745.981,Hidráulica,Renovable,ccaa,cantabria
2020-05-01T00:00:00.000+02:00,73209.142,Hidráulica,Renovable,ccaa,cantabria
2020-05-02T00:00:00.000+02:00,93726.338,Hidráulica,Renovable,ccaa,cantabria
2020-05-03T00:00:00.000+02:00,87496.447,Hidráulica,Renovable,ccaa,cantabria
2020-05-04T00:00:00.000+02:00,81710.026,Hidráulica,Renovable,ccaa,cantabria
2020-05-05T00:00:00.000+02:00,126322.484,Hidráulica,Renovable,ccaa,cantabria
2020-05-06T00:00:00.000+02:00,132321.032,Hidráulica,Renovable,ccaa,cantabria
2020-05-07T00:00:00.000+02:00,117851.691,Hidráulica,Renovable,ccaa,cantabria
2020-05-08T00:00:00.000+02:00,108692.78,Hidráulica,Renovable,ccaa,cantabria
2020-05-09T00:00:00.000+02:00,95552.021,Hidráulica,Renovable,ccaa,cantabria
2020-05-10T00:00:00.000+02:00,84863.512,Hidráulica,Renovable,ccaa,cantabria
2020-05-11T00:00:00.000+02:00,94381.696,Hidráulica,Renovable,ccaa,cantabria
2020-05-12T00:00:00.000+02:00,140041.483,Hidráulica,Renovable,ccaa,cantabria
2020-05-13T00:00:00.000+02:00,134167.973,Hidráulica,Renovable,ccaa,cantabria
2020-05-14T00:00:00.000+02:00,105041.032,Hidráulica,Renovable,ccaa,cantabria
2020-05-15T00:00:00.000+02:00,103657.594,Hidráulica,Renovable,ccaa,cantabria
2020-05-16T00:00:00.000+02:00,90886.172,Hidráulica,Renovable,ccaa,cantabria
2020-05-17T00:00:00.000+02:00,81866.827,Hidráulica,Renovable,ccaa,cantabria
2020-05-18T00:00:00.000+02:00,90726.055,Hidráulica,Renovable,ccaa,cantabria
2020-05-19T00:00:00.000+02:00,79951.037,Hidráulica,Renovable,ccaa,cantabria
2020-05-20T00:00:00.000+02:00,80184.821,Hidráulica,Renovable,ccaa,cantabria
2020-05-21T00:00:00.000+02:00,91183.296,Hidráulica,Renovable,ccaa,cantabria
2020-05-22T00:00:00.000+02:00,102477.359,Hidráulica,Renovable,ccaa,cantabria
2020-05-23T00:00:00.000+02:00,67321.969,Hidráulica,Renovable,ccaa,cantabria
2020-05-24T00:00:00.000+02:00,64920.638,Hidráulica,Renovable,ccaa,cantabria
2020-05-25T00:00:00.000+02:00,71125.818,Hidráulica,Renovable,ccaa,cantabria
2020-05-26T00:00:00.000+02:00,62891.19,Hidráulica,Renovable,ccaa,cantabria
2020-05-27T00:00:00.000+02:00,68696.804,Hidráulica,Renovable,ccaa,cantabria
2020-05-28T00:00:00.000+02:00,79985.092,Hidráulica,Renovable,ccaa,cantabria
2020-05-29T00:00:00.000+02:00,99311.816,Hidráulica,Renovable,ccaa,cantabria
2020-05-30T00:00:00.000+02:00,77839.44,Hidráulica,Renovable,ccaa,cantabria
2020-05-31T00:00:00.000+02:00,71856.485,Hidráulica,Renovable,ccaa,cantabria
2020-06-01T00:00:00.000+02:00,104347.586,Hidráulica,Renovable,ccaa,cantabria
2020-06-02T00:00:00.000+02:00,110182.691,Hidráulica,Renovable,ccaa,cantabria
2020-06-03T00:00:00.000+02:00,90673.531,Hidráulica,Renovable,ccaa,cantabria
2020-06-04T00:00:00.000+02:00,84255.014,Hidráulica,Renovable,ccaa,cantabria
2020-06-05T00:00:00.000+02:00,84647.684,Hidráulica,Renovable,ccaa,cantabria
2020-06-06T00:00:00.000+02:00,66947.172,Hidráulica,Renovable,ccaa,cantabria
2020-06-07T00:00:00.000+02:00,61667.59,Hidráulica,Renovable,ccaa,cantabria
2020-06-08T00:00:00.000+02:00,63522.95,Hidráulica,Renovable,ccaa,cantabria
2020-06-09T00:00:00.000+02:00,73474.734,Hidráulica,Renovable,ccaa,cantabria
2020-06-10T00:00:00.000+02:00,77728.275,Hidráulica,Renovable,ccaa,cantabria
2020-06-11T00:00:00.000+02:00,61803.296,Hidráulica,Renovable,ccaa,cantabria
2020-06-12T00:00:00.000+02:00,68455.699,Hidráulica,Renovable,ccaa,cantabria
2020-06-13T00:00:00.000+02:00,63364.306,Hidráulica,Renovable,ccaa,cantabria
2020-06-14T00:00:00.000+02:00,59629.314,Hidráulica,Renovable,ccaa,cantabria
2020-06-15T00:00:00.000+02:00,72449.846,Hidráulica,Renovable,ccaa,cantabria
2020-06-16T00:00:00.000+02:00,74560.412,Hidráulica,Renovable,ccaa,cantabria
2020-06-17T00:00:00.000+02:00,82445.566,Hidráulica,Renovable,ccaa,cantabria
2020-06-18T00:00:00.000+02:00,75688.498,Hidráulica,Renovable,ccaa,cantabria
2020-06-19T00:00:00.000+02:00,73502.581,Hidráulica,Renovable,ccaa,cantabria
2020-06-20T00:00:00.000+02:00,56689.605,Hidráulica,Renovable,ccaa,cantabria
2020-06-21T00:00:00.000+02:00,51264.222,Hidráulica,Renovable,ccaa,cantabria
2020-06-22T00:00:00.000+02:00,70023.171,Hidráulica,Renovable,ccaa,cantabria
2020-06-23T00:00:00.000+02:00,87632.355,Hidráulica,Renovable,ccaa,cantabria
2020-06-24T00:00:00.000+02:00,73744.718,Hidráulica,Renovable,ccaa,cantabria
2020-06-25T00:00:00.000+02:00,84391.165,Hidráulica,Renovable,ccaa,cantabria
2020-06-26T00:00:00.000+02:00,84370.303,Hidráulica,Renovable,ccaa,cantabria
2020-06-27T00:00:00.000+02:00,69425.274,Hidráulica,Renovable,ccaa,cantabria
2020-06-28T00:00:00.000+02:00,65409.91,Hidráulica,Renovable,ccaa,cantabria
2020-06-29T00:00:00.000+02:00,80600.645,Hidráulica,Renovable,ccaa,cantabria
2020-06-30T00:00:00.000+02:00,93524.645,Hidráulica,Renovable,ccaa,cantabria
2020-07-01T00:00:00.000+02:00,89486.495,Hidráulica,Renovable,ccaa,cantabria
2020-07-02T00:00:00.000+02:00,74496.018,Hidráulica,Renovable,ccaa,cantabria
2020-07-03T00:00:00.000+02:00,51459.579,Hidráulica,Renovable,ccaa,cantabria
2020-07-04T00:00:00.000+02:00,45789.129,Hidráulica,Renovable,ccaa,cantabria
2020-07-05T00:00:00.000+02:00,45433.138,Hidráulica,Renovable,ccaa,cantabria
2020-07-06T00:00:00.000+02:00,55162.235,Hidráulica,Renovable,ccaa,cantabria
2020-07-07T00:00:00.000+02:00,62477.379,Hidráulica,Renovable,ccaa,cantabria
2020-07-08T00:00:00.000+02:00,62363.01,Hidráulica,Renovable,ccaa,cantabria
2020-07-09T00:00:00.000+02:00,57596.744,Hidráulica,Renovable,ccaa,cantabria
2020-07-10T00:00:00.000+02:00,51673.861,Hidráulica,Renovable,ccaa,cantabria
2020-07-11T00:00:00.000+02:00,48389.354,Hidráulica,Renovable,ccaa,cantabria
2020-07-12T00:00:00.000+02:00,39574.11,Hidráulica,Renovable,ccaa,cantabria
2020-07-13T00:00:00.000+02:00,53600.821,Hidráulica,Renovable,ccaa,cantabria
2020-07-14T00:00:00.000+02:00,52737.757,Hidráulica,Renovable,ccaa,cantabria
2020-07-15T00:00:00.000+02:00,51933.483,Hidráulica,Renovable,ccaa,cantabria
2020-07-16T00:00:00.000+02:00,52532.964,Hidráulica,Renovable,ccaa,cantabria
2020-07-17T00:00:00.000+02:00,54668.216,Hidráulica,Renovable,ccaa,cantabria
2020-07-18T00:00:00.000+02:00,49854.035,Hidráulica,Renovable,ccaa,cantabria
2020-07-19T00:00:00.000+02:00,42865.94,Hidráulica,Renovable,ccaa,cantabria
2020-07-20T00:00:00.000+02:00,57393.128,Hidráulica,Renovable,ccaa,cantabria
2020-07-21T00:00:00.000+02:00,49645.007,Hidráulica,Renovable,ccaa,cantabria
2020-07-22T00:00:00.000+02:00,59409.995,Hidráulica,Renovable,ccaa,cantabria
2020-07-23T00:00:00.000+02:00,63056.385,Hidráulica,Renovable,ccaa,cantabria
2020-07-24T00:00:00.000+02:00,59804.024,Hidráulica,Renovable,ccaa,cantabria
2020-07-25T00:00:00.000+02:00,51601.85,Hidráulica,Renovable,ccaa,cantabria
2020-07-26T00:00:00.000+02:00,50107.416,Hidráulica,Renovable,ccaa,cantabria
2020-07-27T00:00:00.000+02:00,73273.324,Hidráulica,Renovable,ccaa,cantabria
2020-07-28T00:00:00.000+02:00,76274.469,Hidráulica,Renovable,ccaa,cantabria
2020-07-29T00:00:00.000+02:00,80247.497,Hidráulica,Renovable,ccaa,cantabria
2020-07-30T00:00:00.000+02:00,77743.088,Hidráulica,Renovable,ccaa,cantabria
2020-07-31T00:00:00.000+02:00,97384.577,Hidráulica,Renovable,ccaa,cantabria
2020-08-01T00:00:00.000+02:00,61987.314,Hidráulica,Renovable,ccaa,cantabria
2020-08-02T00:00:00.000+02:00,53027.777,Hidráulica,Renovable,ccaa,cantabria
2020-08-03T00:00:00.000+02:00,67069.269,Hidráulica,Renovable,ccaa,cantabria
2020-08-04T00:00:00.000+02:00,61829.668,Hidráulica,Renovable,ccaa,cantabria
2020-08-05T00:00:00.000+02:00,70330.238,Hidráulica,Renovable,ccaa,cantabria
2020-08-06T00:00:00.000+02:00,69133.207,Hidráulica,Renovable,ccaa,cantabria
2020-08-07T00:00:00.000+02:00,68807.151,Hidráulica,Renovable,ccaa,cantabria
2020-08-08T00:00:00.000+02:00,50318.086,Hidráulica,Renovable,ccaa,cantabria
2020-08-09T00:00:00.000+02:00,47474.371,Hidráulica,Renovable,ccaa,cantabria
2020-08-10T00:00:00.000+02:00,64131.273,Hidráulica,Renovable,ccaa,cantabria
2020-08-11T00:00:00.000+02:00,64270.443,Hidráulica,Renovable,ccaa,cantabria
2020-08-12T00:00:00.000+02:00,63471.445,Hidráulica,Renovable,ccaa,cantabria
2020-08-13T00:00:00.000+02:00,73559.364,Hidráulica,Renovable,ccaa,cantabria
2020-08-14T00:00:00.000+02:00,66750.064,Hidráulica,Renovable,ccaa,cantabria
2020-08-15T00:00:00.000+02:00,34340.524,Hidráulica,Renovable,ccaa,cantabria
2020-08-16T00:00:00.000+02:00,31284.106,Hidráulica,Renovable,ccaa,cantabria
2020-08-17T00:00:00.000+02:00,63008.555,Hidráulica,Renovable,ccaa,cantabria
2020-08-18T00:00:00.000+02:00,68065.882,Hidráulica,Renovable,ccaa,cantabria
2020-08-19T00:00:00.000+02:00,59489.202,Hidráulica,Renovable,ccaa,cantabria
2020-08-20T00:00:00.000+02:00,58537.132,Hidráulica,Renovable,ccaa,cantabria
2020-08-21T00:00:00.000+02:00,68270.676,Hidráulica,Renovable,ccaa,cantabria
2020-08-22T00:00:00.000+02:00,57503.46,Hidráulica,Renovable,ccaa,cantabria
2020-08-23T00:00:00.000+02:00,43308.217,Hidráulica,Renovable,ccaa,cantabria
2020-08-24T00:00:00.000+02:00,70300.999,Hidráulica,Renovable,ccaa,cantabria
2020-08-25T00:00:00.000+02:00,77880.082,Hidráulica,Renovable,ccaa,cantabria
2020-08-26T00:00:00.000+02:00,85151.354,Hidráulica,Renovable,ccaa,cantabria
2020-08-27T00:00:00.000+02:00,95261.383,Hidráulica,Renovable,ccaa,cantabria
2020-08-28T00:00:00.000+02:00,63527.481,Hidráulica,Renovable,ccaa,cantabria
2020-08-29T00:00:00.000+02:00,38796.642,Hidráulica,Renovable,ccaa,cantabria
2020-08-30T00:00:00.000+02:00,38845.85,Hidráulica,Renovable,ccaa,cantabria
2020-08-31T00:00:00.000+02:00,53785.629,Hidráulica,Renovable,ccaa,cantabria
2020-09-01T00:00:00.000+02:00,62779.233,Hidráulica,Renovable,ccaa,cantabria
2020-09-02T00:00:00.000+02:00,59267.66,Hidráulica,Renovable,ccaa,cantabria
2020-09-03T00:00:00.000+02:00,63733.187,Hidráulica,Renovable,ccaa,cantabria
2020-09-04T00:00:00.000+02:00,58355.728,Hidráulica,Renovable,ccaa,cantabria
2020-09-05T00:00:00.000+02:00,45583.552,Hidráulica,Renovable,ccaa,cantabria
2020-09-06T00:00:00.000+02:00,35307.397,Hidráulica,Renovable,ccaa,cantabria
2020-09-07T00:00:00.000+02:00,42046.528,Hidráulica,Renovable,ccaa,cantabria
2020-09-08T00:00:00.000+02:00,49600.894,Hidráulica,Renovable,ccaa,cantabria
2020-09-09T00:00:00.000+02:00,65526.868,Hidráulica,Renovable,ccaa,cantabria
2020-09-10T00:00:00.000+02:00,60177.435,Hidráulica,Renovable,ccaa,cantabria
2020-09-11T00:00:00.000+02:00,60773.579,Hidráulica,Renovable,ccaa,cantabria
2020-09-12T00:00:00.000+02:00,42884.798,Hidráulica,Renovable,ccaa,cantabria
2020-09-13T00:00:00.000+02:00,40817.289,Hidráulica,Renovable,ccaa,cantabria
2020-09-14T00:00:00.000+02:00,65825.854,Hidráulica,Renovable,ccaa,cantabria
2020-09-15T00:00:00.000+02:00,78854.783,Hidráulica,Renovable,ccaa,cantabria
2020-09-16T00:00:00.000+02:00,86575.172,Hidráulica,Renovable,ccaa,cantabria
2020-09-17T00:00:00.000+02:00,60834.826,Hidráulica,Renovable,ccaa,cantabria
2020-09-18T00:00:00.000+02:00,54747.268,Hidráulica,Renovable,ccaa,cantabria
2020-09-19T00:00:00.000+02:00,44908.61,Hidráulica,Renovable,ccaa,cantabria
2020-09-20T00:00:00.000+02:00,43760.581,Hidráulica,Renovable,ccaa,cantabria
2020-09-21T00:00:00.000+02:00,66995.517,Hidráulica,Renovable,ccaa,cantabria
2020-09-22T00:00:00.000+02:00,78642.052,Hidráulica,Renovable,ccaa,cantabria
2020-09-23T00:00:00.000+02:00,73371.214,Hidráulica,Renovable,ccaa,cantabria
2020-09-24T00:00:00.000+02:00,53985.431,Hidráulica,Renovable,ccaa,cantabria
2020-09-25T00:00:00.000+02:00,40005.117,Hidráulica,Renovable,ccaa,cantabria
2020-09-26T00:00:00.000+02:00,35501.931,Hidráulica,Renovable,ccaa,cantabria
2020-09-27T00:00:00.000+02:00,38938.557,Hidráulica,Renovable,ccaa,cantabria
2020-09-28T00:00:00.000+02:00,46607.982,Hidráulica,Renovable,ccaa,cantabria
2020-09-29T00:00:00.000+02:00,57245.472,Hidráulica,Renovable,ccaa,cantabria
2020-09-30T00:00:00.000+02:00,58041.854,Hidráulica,Renovable,ccaa,cantabria
2020-10-01T00:00:00.000+02:00,43587.103,Hidráulica,Renovable,ccaa,cantabria
2020-10-02T00:00:00.000+02:00,42690.821,Hidráulica,Renovable,ccaa,cantabria
2020-10-03T00:00:00.000+02:00,41737.579,Hidráulica,Renovable,ccaa,cantabria
2020-10-04T00:00:00.000+02:00,42133.345,Hidráulica,Renovable,ccaa,cantabria
2020-10-05T00:00:00.000+02:00,46840.31,Hidráulica,Renovable,ccaa,cantabria
2020-10-06T00:00:00.000+02:00,53998.454,Hidráulica,Renovable,ccaa,cantabria
2020-10-07T00:00:00.000+02:00,60059.943,Hidráulica,Renovable,ccaa,cantabria
2020-10-08T00:00:00.000+02:00,66330.896,Hidráulica,Renovable,ccaa,cantabria
2020-10-09T00:00:00.000+02:00,67385.44,Hidráulica,Renovable,ccaa,cantabria
2020-10-10T00:00:00.000+02:00,40389.301,Hidráulica,Renovable,ccaa,cantabria
2020-10-11T00:00:00.000+02:00,35682.481,Hidráulica,Renovable,ccaa,cantabria
2020-10-12T00:00:00.000+02:00,41895.325,Hidráulica,Renovable,ccaa,cantabria
2020-10-13T00:00:00.000+02:00,65633.619,Hidráulica,Renovable,ccaa,cantabria
2020-10-14T00:00:00.000+02:00,65570.408,Hidráulica,Renovable,ccaa,cantabria
2020-10-15T00:00:00.000+02:00,74456.067,Hidráulica,Renovable,ccaa,cantabria
2020-10-16T00:00:00.000+02:00,80613.772,Hidráulica,Renovable,ccaa,cantabria
2020-10-17T00:00:00.000+02:00,85225.781,Hidráulica,Renovable,ccaa,cantabria
2020-10-18T00:00:00.000+02:00,75420.151,Hidráulica,Renovable,ccaa,cantabria
2020-10-19T00:00:00.000+02:00,42720.49,Hidráulica,Renovable,ccaa,cantabria
2020-10-20T00:00:00.000+02:00,58032.871,Hidráulica,Renovable,ccaa,cantabria
2020-10-21T00:00:00.000+02:00,57124.23,Hidráulica,Renovable,ccaa,cantabria
2020-10-22T00:00:00.000+02:00,85554.013,Hidráulica,Renovable,ccaa,cantabria
2020-10-23T00:00:00.000+02:00,75213.676,Hidráulica,Renovable,ccaa,cantabria
2020-10-24T00:00:00.000+02:00,52021.977,Hidráulica,Renovable,ccaa,cantabria
2020-10-25T00:00:00.000+02:00,49230.347,Hidráulica,Renovable,ccaa,cantabria
2020-10-26T00:00:00.000+01:00,68544.414,Hidráulica,Renovable,ccaa,cantabria
2020-10-27T00:00:00.000+01:00,69073.09,Hidráulica,Renovable,ccaa,cantabria
2020-10-28T00:00:00.000+01:00,85647.692,Hidráulica,Renovable,ccaa,cantabria
2020-10-29T00:00:00.000+01:00,88904.61,Hidráulica,Renovable,ccaa,cantabria
