fecha,valor,tipo,energia,region
2019-02-24,25.992679,Solar fotovoltaica,Renovable,peninsular
2019-02-24,78.149019,Carbón,No-Renovable,peninsular
2019-02-24,2.5599015,Residuos renovables,Renovable,peninsular
2019-02-24,64.015484,Hidráulica,Renovable,peninsular
2019-02-24,-10.239203,Saldo almacenamiento,Almacenamiento,peninsular
2019-02-24,7.142961000000001,Turbina de vapor,No-Renovable,peninsular
2019-02-24,1.116597,Turbina de gas,No-Renovable,peninsular
2019-02-24,81.44295699999999,Cogeneración,No-Renovable,peninsular
2019-02-24,59.733509,Ciclo combinado,No-Renovable,peninsular
2019-02-24,0.015226,Hidroeólica,Renovable,peninsular
2019-02-24,-12.826421,Consumo bombeo,Almacenamiento,peninsular
2019-02-25,750.831906,Demanda en b.c.,Demanda,peninsular
2019-02-25,54.283509,Saldo I. internacionales,Demanda,peninsular
2019-02-25,104.555281,Carbón,No-Renovable,peninsular
2019-02-25,6.398108000000001,Saldo almacenamiento,Almacenamiento,peninsular
2019-02-25,61.051407,Eólica,Renovable,peninsular
2019-02-25,89.367789,Hidráulica,Renovable,peninsular
2019-02-25,15.885024,Solar térmica,Renovable,peninsular
2019-02-25,1.768508,Turbina de gas,No-Renovable,peninsular
2019-02-25,-0.231183,Consumo bombeo,Almacenamiento,peninsular
2019-02-25,99.215668,Ciclo combinado,No-Renovable,peninsular
2019-02-25,85.059747,Cogeneración,No-Renovable,peninsular
2019-02-25,2.583633,Residuos renovables,Renovable,peninsular
2019-02-25,206.116438,Generación renovable,Renovable,peninsular
2019-02-25,484.033851,Generación no renovable,No-Renovable,peninsular
2019-02-25,0.003456,Hidroeólica,Renovable,peninsular
2019-02-25,9.868432,Otras renovables,Renovable,peninsular
2019-02-25,27.356697,Solar fotovoltaica,Renovable,peninsular
2019-02-25,8.325849,Turbina de vapor,No-Renovable,peninsular
2019-02-25,6.629291,Turbinación bombeo,Almacenamiento,peninsular
2019-02-25,170.796872,Nuclear,No-Renovable,peninsular
2019-02-25,7.468020999999999,Motores diésel,No-Renovable,peninsular
2019-02-25,6.843905,Residuos no renovables,No-Renovable,peninsular
2019-02-26,2.609999,Residuos renovables,Renovable,peninsular
2019-02-26,101.024031,Carbón,No-Renovable,peninsular
2019-02-26,10.063559,Otras renovables,Renovable,peninsular
2019-02-26,95.34036,Eólica,Renovable,peninsular
2019-02-26,7.864754,Motores diésel,No-Renovable,peninsular
2019-02-26,-3.606454,Consumo bombeo,Almacenamiento,peninsular
2019-02-26,81.312509,Ciclo combinado,No-Renovable,peninsular
2019-02-26,85.131203,Cogeneración,No-Renovable,peninsular
2019-02-26,226.09723900000003,Generación renovable,Renovable,peninsular
2019-02-26,0.008471,Hidroeólica,Renovable,peninsular
2019-02-26,8.380467000000001,Turbina de vapor,No-Renovable,peninsular
2019-02-26,27.708902,Solar fotovoltaica,Renovable,peninsular
2019-02-26,2.859242,Turbinación bombeo,Almacenamiento,peninsular
2019-02-26,7.157381999999999,Residuos no renovables,No-Renovable,peninsular
2019-02-26,17.384537,Solar térmica,Renovable,peninsular
2019-02-26,170.525546,Nuclear,No-Renovable,peninsular
2019-02-26,72.981411,Hidráulica,Renovable,peninsular
2019-02-26,463.196498,Generación no renovable,No-Renovable,peninsular
2019-02-26,759.6974749999998,Demanda en b.c.,Demanda,peninsular
2019-02-26,71.15095,Saldo I. internacionales,Demanda,peninsular
2019-02-26,1.800606,Turbina de gas,No-Renovable,peninsular
2019-02-26,-0.747212,Saldo almacenamiento,Almacenamiento,peninsular
2019-02-27,7.464963,Turbina de vapor,No-Renovable,peninsular
2019-02-27,76.08614999999999,Ciclo combinado,No-Renovable,peninsular
2019-02-27,7.375877,Motores diésel,No-Renovable,peninsular
2019-02-27,101.768427,Eólica,Renovable,peninsular
2019-02-27,1.95654,Turbina de gas,No-Renovable,peninsular
2019-02-27,170.787375,Nuclear,No-Renovable,peninsular
2019-02-27,453.622589,Generación no renovable,No-Renovable,peninsular
2019-02-27,27.15351,Solar fotovoltaica,Renovable,peninsular
2019-02-27,0.023208,Hidroeólica,Renovable,peninsular
2019-02-27,76.836854,Hidráulica,Renovable,peninsular
2019-02-27,13.519971,Solar térmica,Renovable,peninsular
2019-02-27,756.32491,Demanda en b.c.,Demanda,peninsular
2019-02-27,74.3751,Saldo I. internacionales,Demanda,peninsular
2019-02-27,-3.476178,Saldo almacenamiento,Almacenamiento,peninsular
2019-02-27,231.80339900000004,Generación renovable,Renovable,peninsular
2019-02-27,7.007547,Residuos no renovables,No-Renovable,peninsular
2019-02-27,99.100186,Carbón,No-Renovable,peninsular
2019-02-27,83.843951,Cogeneración,No-Renovable,peninsular
2019-02-27,2.547979,Residuos renovables,Renovable,peninsular
2019-02-27,-7.651924,Consumo bombeo,Almacenamiento,peninsular
2019-02-27,9.95345,Otras renovables,Renovable,peninsular
2019-02-27,4.175746,Turbinación bombeo,Almacenamiento,peninsular
2019-02-28,219.240135,Generación renovable,Renovable,peninsular
2019-02-28,70.59707,Hidráulica,Renovable,peninsular
2019-02-28,24.720039,Solar fotovoltaica,Renovable,peninsular
2019-02-28,6.711523000000001,Residuos no renovables,No-Renovable,peninsular
2019-02-28,2.594718,Residuos renovables,Renovable,peninsular
2019-02-28,7.296862,Turbina de vapor,No-Renovable,peninsular
2019-02-28,5.356072,Turbinación bombeo,Almacenamiento,peninsular
2019-02-28,64.273217,Saldo I. internacionales,Demanda,peninsular
2019-02-28,79.412047,Ciclo combinado,No-Renovable,peninsular
2019-02-28,0.025921,Hidroeólica,Renovable,peninsular
2019-02-28,456.955138,Generación no renovable,No-Renovable,peninsular
2019-02-28,98.099449,Carbón,No-Renovable,peninsular
2019-02-28,1.83863,Turbina de gas,No-Renovable,peninsular
2019-02-28,1.741634,Saldo almacenamiento,Almacenamiento,peninsular
2019-02-28,10.29637,Otras renovables,Renovable,peninsular
2019-02-28,742.210124,Demanda en b.c.,Demanda,peninsular
2019-02-28,170.227116,Nuclear,No-Renovable,peninsular
2019-02-28,86.41936199999999,Cogeneración,No-Renovable,peninsular
2019-02-28,10.923317,Solar térmica,Renovable,peninsular
2019-02-28,100.0827,Eólica,Renovable,peninsular
2019-02-28,6.950149000000001,Motores diésel,No-Renovable,peninsular
2019-02-28,-3.614438,Consumo bombeo,Almacenamiento,peninsular
2019-03-01,80.489425,Saldo I. internacionales,Demanda,peninsular
2019-03-01,0.092795,Consumo bombeo,Almacenamiento,peninsular
2019-03-01,6.962400499999999,Residuos no renovables,No-Renovable,peninsular
2019-03-01,1.25186,Turbina de gas,No-Renovable,peninsular
2019-03-01,450.6575075,Generación no renovable,No-Renovable,peninsular
2019-03-01,170.72664300000002,Nuclear,No-Renovable,peninsular
2019-03-01,7.806299,Turbinación bombeo,Almacenamiento,peninsular
2019-03-01,0.037511,Hidroeólica,Renovable,peninsular
2019-03-01,78.246461,Ciclo combinado,No-Renovable,peninsular
2019-03-01,208.6962325,Generación renovable,Renovable,peninsular
2019-03-01,86.90427000000001,Cogeneración,No-Renovable,peninsular
2019-03-01,4.775237,Solar térmica,Renovable,peninsular
2019-03-01,747.7422590000001,Demanda en b.c.,Demanda,peninsular
2019-03-01,23.910356,Solar fotovoltaica,Renovable,peninsular
2019-03-01,91.408283,Carbón,No-Renovable,peninsular
2019-03-01,7.899094,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-01,77.82826,Hidráulica,Renovable,peninsular
2019-03-01,7.630688,Motores diésel,No-Renovable,peninsular
2019-03-01,2.5414865,Residuos renovables,Renovable,peninsular
2019-03-01,7.526902,Turbina de vapor,No-Renovable,peninsular
2019-03-01,9.554793,Otras renovables,Renovable,peninsular
2019-03-01,90.048589,Eólica,Renovable,peninsular
2019-03-02,368.61982350000005,Generación no renovable,No-Renovable,peninsular
2019-03-02,0.041877,Hidroeólica,Renovable,peninsular
2019-03-02,53.894527,Ciclo combinado,No-Renovable,peninsular
2019-03-02,26.532052,Solar fotovoltaica,Renovable,peninsular
2019-03-02,257.9159205,Generación renovable,Renovable,peninsular
2019-03-02,7.137551,Turbina de vapor,No-Renovable,peninsular
2019-03-02,82.29884299999999,Cogeneración,No-Renovable,peninsular
2019-03-02,9.093834,Otras renovables,Renovable,peninsular
2019-03-02,6.76076,Turbinación bombeo,Almacenamiento,peninsular
2019-03-02,144.063361,Eólica,Renovable,peninsular
2019-03-02,170.719101,Nuclear,No-Renovable,peninsular
2019-03-02,62.615899,Hidráulica,Renovable,peninsular
2019-03-02,2.5360325,Residuos renovables,Renovable,peninsular
2019-03-02,670.242996,Demanda en b.c.,Demanda,peninsular
2019-03-02,-12.01188,Consumo bombeo,Almacenamiento,peninsular
2019-03-02,38.934855000000006,Carbón,No-Renovable,peninsular
2019-03-02,-5.251119999999999,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-02,7.0786415,Residuos no renovables,No-Renovable,peninsular
2019-03-02,1.502563,Turbina de gas,No-Renovable,peninsular
2019-03-02,13.032865,Solar térmica,Renovable,peninsular
2019-03-02,48.958372,Saldo I. internacionales,Demanda,peninsular
2019-03-02,7.053742000000001,Motores diésel,No-Renovable,peninsular
2019-03-03,6.387256000000001,Turbina de vapor,No-Renovable,peninsular
2019-03-03,78.572025,Cogeneración,No-Renovable,peninsular
2019-03-03,0.989234,Turbina de gas,No-Renovable,peninsular
2019-03-03,187.582109,Eólica,Renovable,peninsular
2019-03-03,0.048378,Hidroeólica,Renovable,peninsular
2019-03-03,3.933994,Turbinación bombeo,Almacenamiento,peninsular
2019-03-03,14.380455,Solar térmica,Renovable,peninsular
2019-03-03,2.5243115,Residuos renovables,Renovable,peninsular
2019-03-03,336.16874950000005,Generación no renovable,No-Renovable,peninsular
2019-03-03,-41.850051,Consumo bombeo,Almacenamiento,peninsular
2019-03-03,16.806034,Carbón,No-Renovable,peninsular
2019-03-03,6.9630285,Residuos no renovables,No-Renovable,peninsular
2019-03-03,35.860369,Saldo I. internacionales,Demanda,peninsular
2019-03-03,48.510165,Hidráulica,Renovable,peninsular
2019-03-03,-37.916057,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-03,49.593957,Ciclo combinado,No-Renovable,peninsular
2019-03-03,25.507009,Solar fotovoltaica,Renovable,peninsular
2019-03-03,621.4451949999999,Demanda en b.c.,Demanda,peninsular
2019-03-03,8.779706000000001,Otras renovables,Renovable,peninsular
2019-03-03,170.672355,Nuclear,No-Renovable,peninsular
2019-03-03,6.18486,Motores diésel,No-Renovable,peninsular
2019-03-03,287.33213350000005,Generación renovable,Renovable,peninsular
2019-03-04,359.73236899999995,Generación no renovable,No-Renovable,peninsular
2019-03-04,60.187575,Ciclo combinado,No-Renovable,peninsular
2019-03-04,8.69152,Otras renovables,Renovable,peninsular
2019-03-04,2.450679,Residuos renovables,Renovable,peninsular
2019-03-04,42.450562,Saldo I. internacionales,Demanda,peninsular
2019-03-04,6.566442,Motores diésel,No-Renovable,peninsular
2019-03-04,0.053147,Hidroeólica,Renovable,peninsular
2019-03-04,19.612328,Solar fotovoltaica,Renovable,peninsular
2019-03-04,343.239489,Generación renovable,Renovable,peninsular
2019-03-04,252.430219,Eólica,Renovable,peninsular
2019-03-04,56.357327,Hidráulica,Renovable,peninsular
2019-03-04,7.01996,Turbina de vapor,No-Renovable,peninsular
2019-03-04,170.640898,Nuclear,No-Renovable,peninsular
2019-03-04,6.827614,Residuos no renovables,No-Renovable,peninsular
2019-03-04,-15.60814,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-04,1.440116,Turbina de gas,No-Renovable,peninsular
2019-03-04,729.81428,Demanda en b.c.,Demanda,peninsular
2019-03-04,25.189621,Carbón,No-Renovable,peninsular
2019-03-04,81.860143,Cogeneración,No-Renovable,peninsular
2019-03-04,-25.7354,Consumo bombeo,Almacenamiento,peninsular
2019-03-04,3.644269,Solar térmica,Renovable,peninsular
2019-03-04,10.12726,Turbinación bombeo,Almacenamiento,peninsular
2019-03-05,15.937452,Solar fotovoltaica,Renovable,peninsular
2019-03-05,2.586196,Residuos renovables,Renovable,peninsular
2019-03-05,58.100225,Hidráulica,Renovable,peninsular
2019-03-05,8.804060999999999,Otras renovables,Renovable,peninsular
2019-03-05,390.248086,Generación no renovable,No-Renovable,peninsular
2019-03-05,169.98036100000002,Nuclear,No-Renovable,peninsular
2019-03-05,5.2248090000000005,Turbinación bombeo,Almacenamiento,peninsular
2019-03-05,-2.885705,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-05,89.826666,Saldo I. internacionales,Demanda,peninsular
2019-03-05,7.0674790000000005,Residuos no renovables,No-Renovable,peninsular
2019-03-05,267.97506300000003,Generación renovable,Renovable,peninsular
2019-03-05,1.548923,Turbina de gas,No-Renovable,peninsular
2019-03-05,8.050599,Turbina de vapor,No-Renovable,peninsular
2019-03-05,745.1641099999999,Demanda en b.c.,Demanda,peninsular
2019-03-05,0.0135839999999999,Hidroeólica,Renovable,peninsular
2019-03-05,1.298121,Solar térmica,Renovable,peninsular
2019-03-05,-8.110514,Consumo bombeo,Almacenamiento,peninsular
2019-03-05,81.963797,Ciclo combinado,No-Renovable,peninsular
2019-03-05,6.735741,Motores diésel,No-Renovable,peninsular
2019-03-05,30.870075,Carbón,No-Renovable,peninsular
2019-03-05,181.235424,Eólica,Renovable,peninsular
2019-03-05,84.03111100000001,Cogeneración,No-Renovable,peninsular
2019-03-06,7.094771,Motores diésel,No-Renovable,peninsular
2019-03-06,58.857557,Hidráulica,Renovable,peninsular
2019-03-06,1.717808,Turbina de gas,No-Renovable,peninsular
2019-03-06,9.105738,Otras renovables,Renovable,peninsular
2019-03-06,-16.323242,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-06,170.697616,Nuclear,No-Renovable,peninsular
2019-03-06,22.789148,Carbón,No-Renovable,peninsular
2019-03-06,334.361209,Eólica,Renovable,peninsular
2019-03-06,767.457592,Demanda en b.c.,Demanda,peninsular
2019-03-06,7.563712000000001,Turbina de vapor,No-Renovable,peninsular
2019-03-06,-23.946597,Consumo bombeo,Almacenamiento,peninsular
2019-03-06,7.623354999999999,Turbinación bombeo,Almacenamiento,peninsular
2019-03-06,0.807851,Solar térmica,Renovable,peninsular
2019-03-06,11.452623,Solar fotovoltaica,Renovable,peninsular
2019-03-06,81.536167,Cogeneración,No-Renovable,peninsular
2019-03-06,417.127671,Generación renovable,Renovable,peninsular
2019-03-06,41.68192,Ciclo combinado,No-Renovable,peninsular
2019-03-06,6.834131999999999,Residuos no renovables,No-Renovable,peninsular
2019-03-06,26.737889,Saldo I. internacionales,Demanda,peninsular
2019-03-06,0.053362,Hidroeólica,Renovable,peninsular
2019-03-06,339.91527399999995,Generación no renovable,No-Renovable,peninsular
2019-03-06,2.489331,Residuos renovables,Renovable,peninsular
2019-03-07,10.990132,Turbinación bombeo,Almacenamiento,peninsular
2019-03-07,75.680486,Hidráulica,Renovable,peninsular
2019-03-07,10.46831,Otras renovables,Renovable,peninsular
2019-03-07,32.583163,Carbón,No-Renovable,peninsular
2019-03-07,7.97307,Solar térmica,Renovable,peninsular
2019-03-07,7.278065,Turbina de vapor,No-Renovable,peninsular
2019-03-07,6.138197,Motores diésel,No-Renovable,peninsular
2019-03-07,2.5464305,Residuos renovables,Renovable,peninsular
2019-03-07,23.338849,Solar fotovoltaica,Renovable,peninsular
2019-03-07,183.042646,Eólica,Renovable,peninsular
2019-03-07,90.345008,Ciclo combinado,No-Renovable,peninsular
2019-03-07,-14.375657,Consumo bombeo,Almacenamiento,peninsular
2019-03-07,401.6208985,Generación no renovable,No-Renovable,peninsular
2019-03-07,85.891175,Cogeneración,No-Renovable,peninsular
2019-03-07,170.656279,Nuclear,No-Renovable,peninsular
2019-03-07,0.088812,Hidroeólica,Renovable,peninsular
2019-03-07,6.976439500000001,Residuos no renovables,No-Renovable,peninsular
2019-03-07,758.1783029999999,Demanda en b.c.,Demanda,peninsular
2019-03-07,1.7525719999999998,Turbina de gas,No-Renovable,peninsular
2019-03-07,56.804326,Saldo I. internacionales,Demanda,peninsular
2019-03-07,-3.385525,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-07,303.13860350000004,Generación renovable,Renovable,peninsular
2019-03-08,170.79960999999997,Nuclear,No-Renovable,peninsular
2019-03-08,87.972597,Cogeneración,No-Renovable,peninsular
2019-03-08,0.114534,Hidroeólica,Renovable,peninsular
2019-03-08,438.4393155,Generación no renovable,No-Renovable,peninsular
2019-03-08,41.347281,Carbón,No-Renovable,peninsular
2019-03-08,7.842955,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-08,7.220466999999999,Turbinación bombeo,Almacenamiento,peninsular
2019-03-08,2.5400745,Residuos renovables,Renovable,peninsular
2019-03-08,748.5687909999999,Demanda en b.c.,Demanda,peninsular
2019-03-08,93.115406,Saldo I. internacionales,Demanda,peninsular
2019-03-08,209.17111450000004,Generación renovable,Renovable,peninsular
2019-03-08,1.560973,Turbina de gas,No-Renovable,peninsular
2019-03-08,6.9738655,Residuos no renovables,No-Renovable,peninsular
2019-03-08,22.891418,Solar fotovoltaica,Renovable,peninsular
2019-03-08,0.622488,Consumo bombeo,Almacenamiento,peninsular
2019-03-08,8.609594,Solar térmica,Renovable,peninsular
2019-03-08,7.012227,Turbina de vapor,No-Renovable,peninsular
2019-03-08,11.047937,Otras renovables,Renovable,peninsular
2019-03-08,67.60695600000001,Eólica,Renovable,peninsular
2019-03-08,96.360601,Hidráulica,Renovable,peninsular
2019-03-08,6.170944,Motores diésel,No-Renovable,peninsular
2019-03-08,116.601818,Ciclo combinado,No-Renovable,peninsular
2019-03-09,55.844651,Saldo I. internacionales,Demanda,peninsular
2019-03-09,381.375482,Generación no renovable,No-Renovable,peninsular
2019-03-09,170.733148,Nuclear,No-Renovable,peninsular
2019-03-09,6.94571,Residuos no renovables,No-Renovable,peninsular
2019-03-09,2.565958,Residuos renovables,Renovable,peninsular
2019-03-09,229.757047,Generación renovable,Renovable,peninsular
2019-03-09,28.228815,Solar fotovoltaica,Renovable,peninsular
2019-03-09,5.041982,Turbina de vapor,No-Renovable,peninsular
2019-03-09,0.124294,Hidroeólica,Renovable,peninsular
2019-03-09,83.58335799999999,Cogeneración,No-Renovable,peninsular
2019-03-09,19.159693,Solar térmica,Renovable,peninsular
2019-03-09,95.355217,Hidráulica,Renovable,peninsular
2019-03-09,1.343013,Turbina de gas,No-Renovable,peninsular
2019-03-09,37.130555,Carbón,No-Renovable,peninsular
2019-03-09,4.338161,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-09,10.782211,Otras renovables,Renovable,peninsular
2019-03-09,71.309054,Ciclo combinado,No-Renovable,peninsular
2019-03-09,4.639575,Turbinación bombeo,Almacenamiento,peninsular
2019-03-09,671.3153409999999,Demanda en b.c.,Demanda,peninsular
2019-03-09,-0.3014139999999999,Consumo bombeo,Almacenamiento,peninsular
2019-03-09,73.540859,Eólica,Renovable,peninsular
2019-03-09,5.288662,Motores diésel,No-Renovable,peninsular
2019-03-10,5.569338,Turbina de vapor,No-Renovable,peninsular
2019-03-10,10.834212,Otras renovables,Renovable,peninsular
2019-03-10,27.959389,Solar fotovoltaica,Renovable,peninsular
2019-03-10,5.9901040000000005,Motores diésel,No-Renovable,peninsular
2019-03-10,170.609976,Nuclear,No-Renovable,peninsular
2019-03-10,79.45297900000001,Cogeneración,No-Renovable,peninsular
2019-03-10,249.99167100000005,Generación renovable,Renovable,peninsular
2019-03-10,6.917159,Residuos no renovables,No-Renovable,peninsular
2019-03-10,47.03078,Ciclo combinado,No-Renovable,peninsular
2019-03-10,0.106746,Hidroeólica,Renovable,peninsular
2019-03-10,348.4066619999999,Generación no renovable,No-Renovable,peninsular
2019-03-10,-12.267541,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-10,31.627767,Saldo I. internacionales,Demanda,peninsular
2019-03-10,-17.450792,Consumo bombeo,Almacenamiento,peninsular
2019-03-10,31.86909,Carbón,No-Renovable,peninsular
2019-03-10,2.597154,Residuos renovables,Renovable,peninsular
2019-03-10,20.670629,Solar térmica,Renovable,peninsular
2019-03-10,119.892948,Eólica,Renovable,peninsular
2019-03-10,617.758559,Demanda en b.c.,Demanda,peninsular
2019-03-10,5.183251,Turbinación bombeo,Almacenamiento,peninsular
2019-03-10,67.93059299999999,Hidráulica,Renovable,peninsular
2019-03-10,0.967236,Turbina de gas,No-Renovable,peninsular
2019-03-11,40.666073,Carbón,No-Renovable,peninsular
2019-03-11,170.611377,Nuclear,No-Renovable,peninsular
2019-03-11,115.566892,Eólica,Renovable,peninsular
2019-03-11,84.555581,Cogeneración,No-Renovable,peninsular
2019-03-11,6.592286,Turbina de vapor,No-Renovable,peninsular
2019-03-11,7.772632,Turbinación bombeo,Almacenamiento,peninsular
2019-03-11,-1.2242020000000011,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-11,271.045881,Generación renovable,Renovable,peninsular
2019-03-11,20.193873,Solar térmica,Renovable,peninsular
2019-03-11,2.104823,Turbina de gas,No-Renovable,peninsular
2019-03-11,93.095752,Hidráulica,Renovable,peninsular
2019-03-11,10.943473,Otras renovables,Renovable,peninsular
2019-03-11,46.154134,Saldo I. internacionales,Demanda,peninsular
2019-03-11,0.066768,Hidroeólica,Renovable,peninsular
2019-03-11,2.599311,Residuos renovables,Renovable,peninsular
2019-03-11,7.038171,Residuos no renovables,No-Renovable,peninsular
2019-03-11,726.4542879999999,Demanda en b.c.,Demanda,peninsular
2019-03-11,28.579812,Solar fotovoltaica,Renovable,peninsular
2019-03-11,410.478475,Generación no renovable,No-Renovable,peninsular
2019-03-11,92.415728,Ciclo combinado,No-Renovable,peninsular
2019-03-11,-8.996834000000002,Consumo bombeo,Almacenamiento,peninsular
2019-03-11,6.494435999999999,Motores diésel,No-Renovable,peninsular
2019-03-12,6.286114,Motores diésel,No-Renovable,peninsular
2019-03-12,294.841996,Generación renovable,Renovable,peninsular
2019-03-12,55.331892,Saldo I. internacionales,Demanda,peninsular
2019-03-12,11.01108,Otras renovables,Renovable,peninsular
2019-03-12,6.840064999999999,Residuos no renovables,No-Renovable,peninsular
2019-03-12,36.163951,Carbón,No-Renovable,peninsular
2019-03-12,148.383052,Eólica,Renovable,peninsular
2019-03-12,3.654015,Turbinación bombeo,Almacenamiento,peninsular
2019-03-12,2.4847240000000004,Turbina de gas,No-Renovable,peninsular
2019-03-12,-4.851583,Consumo bombeo,Almacenamiento,peninsular
2019-03-12,20.48551,Solar térmica,Renovable,peninsular
2019-03-12,743.155047,Demanda en b.c.,Demanda,peninsular
2019-03-12,80.874557,Ciclo combinado,No-Renovable,peninsular
2019-03-12,170.269323,Nuclear,No-Renovable,peninsular
2019-03-12,28.24194,Solar fotovoltaica,Renovable,peninsular
2019-03-12,-1.1975679999999995,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-12,84.070739,Hidráulica,Renovable,peninsular
2019-03-12,0.071459,Hidroeólica,Renovable,peninsular
2019-03-12,394.178727,Generación no renovable,No-Renovable,peninsular
2019-03-12,6.215693,Turbina de vapor,No-Renovable,peninsular
2019-03-12,2.578216,Residuos renovables,Renovable,peninsular
2019-03-12,85.0443,Cogeneración,No-Renovable,peninsular
2019-03-13,84.41793799999999,Cogeneración,No-Renovable,peninsular
2019-03-13,67.874114,Hidráulica,Renovable,peninsular
2019-03-13,46.612637,Ciclo combinado,No-Renovable,peninsular
2019-03-13,-11.452591,Consumo bombeo,Almacenamiento,peninsular
2019-03-13,6.845764,Turbinación bombeo,Almacenamiento,peninsular
2019-03-13,2.5587985,Residuos renovables,Renovable,peninsular
2019-03-13,345.95037449999995,Generación renovable,Renovable,peninsular
2019-03-13,753.3727829999999,Demanda en b.c.,Demanda,peninsular
2019-03-13,6.327122,Motores diésel,No-Renovable,peninsular
2019-03-13,6.8828495,Residuos no renovables,No-Renovable,peninsular
2019-03-13,6.5788530000000005,Turbina de vapor,No-Renovable,peninsular
2019-03-13,170.16584899999998,Nuclear,No-Renovable,peninsular
2019-03-13,26.812426,Solar fotovoltaica,Renovable,peninsular
2019-03-13,351.68671750000004,Generación no renovable,No-Renovable,peninsular
2019-03-13,0.095069,Hidroeólica,Renovable,peninsular
2019-03-13,-4.606827,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-13,19.774634,Solar térmica,Renovable,peninsular
2019-03-13,60.342518,Saldo I. internacionales,Demanda,peninsular
2019-03-13,11.022193,Otras renovables,Renovable,peninsular
2019-03-13,2.459841,Turbina de gas,No-Renovable,peninsular
2019-03-13,217.81314,Eólica,Renovable,peninsular
2019-03-13,28.241628,Carbón,No-Renovable,peninsular
2019-03-14,2.377357,Turbina de gas,No-Renovable,peninsular
2019-03-14,11.202459,Otras renovables,Renovable,peninsular
2019-03-14,753.975948,Demanda en b.c.,Demanda,peninsular
2019-03-14,151.291216,Eólica,Renovable,peninsular
2019-03-14,170.202334,Nuclear,No-Renovable,peninsular
2019-03-14,30.93591,Carbón,No-Renovable,peninsular
2019-03-14,98.589263,Ciclo combinado,No-Renovable,peninsular
2019-03-14,85.056201,Hidráulica,Renovable,peninsular
2019-03-14,30.032456,Solar fotovoltaica,Renovable,peninsular
2019-03-14,3.139867,Turbinación bombeo,Almacenamiento,peninsular
2019-03-14,6.546578,Residuos no renovables,No-Renovable,peninsular
2019-03-14,42.202852,Saldo I. internacionales,Demanda,peninsular
2019-03-14,406.645686,Generación no renovable,No-Renovable,peninsular
2019-03-14,0.071819,Hidroeólica,Renovable,peninsular
2019-03-14,84.966129,Cogeneración,No-Renovable,peninsular
2019-03-14,6.330393,Turbina de vapor,No-Renovable,peninsular
2019-03-14,6.697722,Motores diésel,No-Renovable,peninsular
2019-03-14,21.65102,Solar térmica,Renovable,peninsular
2019-03-14,0.257913,Consumo bombeo,Almacenamiento,peninsular
2019-03-14,301.72963,Generación renovable,Renovable,peninsular
2019-03-14,2.424459,Residuos renovables,Renovable,peninsular
2019-03-14,3.39778,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-15,97.51886,Eólica,Renovable,peninsular
2019-03-15,2.5214025,Residuos renovables,Renovable,peninsular
2019-03-15,2.073121,Turbina de gas,No-Renovable,peninsular
2019-03-15,7.644216999999999,Turbina de vapor,No-Renovable,peninsular
2019-03-15,86.416179,Cogeneración,No-Renovable,peninsular
2019-03-15,427.7973915,Generación no renovable,No-Renovable,peninsular
2019-03-15,5.1892190000000005,Saldo almacenamiento,Almacenamiento,peninsular
2019-03-15,98.765013,Hidráulica,Renovable,peninsular
2019-03-15,170.04017499999998,Nuclear,No-Renovable,peninsular
2019-03-15,29.431911,Carbón,No-Renovable,peninsular
2019-03-15,11.20805,Otras renovables,Renovable,peninsular
2019-03-15,0.038149,Hidroeólica,Renovable,peninsular
2019-03-15,22.706721,Solar térmica,Renovable,peninsular
2019-03-15,6.8198965,Residuos no renovables,No-Renovable,peninsular
2019-03-15,7.224349,Motores diésel,No-Renovable,peninsular
2019-03-15,263.42179550000003,Generación renovable,Renovable,peninsular
2019-03-15,30.6636,Solar fotovoltaica,Renovable,peninsular
2019-03-15,5.999503,Turbinación bombeo,Almacenamiento,peninsular
2019-03-15,-0.810284,Consumo bombeo,Almacenamiento,peninsular
2019-03-15,42.345423,Saldo I. internacionales,Demanda,peninsular
2019-03-15,738.753829,Demanda en b.c.,Demanda,peninsular
2019-03-15,118.147543,Ciclo combinado,No-Renovable,peninsular
2019-03-16,30.327654,Solar fotovoltaica,Renovable,peninsular
2019-03-16,83.026473,Cogeneración,No-Renovable,peninsular
2019-03-16,45.287366,Saldo I. internacionales,Demanda,peninsular
2019-03-16,2.5574625,Residuos renovables,Renovable,peninsular
2019-03-16,-6.952749,Consumo bombeo,Almacenamiento,peninsular
2019-03-16,170.021915,Nuclear,No-Renovable,peninsular
2019-03-16,247.4352805,Generación renovable,Renovable,peninsular
